master_id,scheme_name,source,ministry,department,implementing_agency,parent_master_id,parent_scheme_name,applicant_layer,implementation_role,status_basis,status_evidence,last_verified_at,record_kind,programme_status,application_status,geographic_scope,catalogue_inclusion,catalogue_section,publication_status,is_public,current_location,current_review_status,current_decision,official_page_url,application_url,opening_date,closing_date,validation_score,currency,funding_minimum,funding_maximum,funding_amount_status,funding_amount_optional,funding_evidence,beneficiary_support_minimum,beneficiary_support_maximum,intermediary_support_maximum,scheme_corpus,objectives,eligibility,benefits,application_process,required_documents,sectors,scheme_types,target_beneficiaries,startup_stage,guideline_urls,reference_urls,verified_public_actions,contacts,warnings,recommended_actions,decision_reasons,last_updated,search_blob
v332_dfc70b4c83d3fc4c5168,Assistance to Wholesalers and Retail Traders (AWRT) | MSME Financing,National Small Industries Corporation,"Ministry of Micro, Small and Medium Enterprises",National Small Industries Corporation,NSIC,,,,,,Official core page reachable; no deterministic open/closed deadline signal found.,,SCHEME_OR_PROGRAMME,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,,INCLUDED,SCHEMES_AND_PROGRAMMES,,0,,,,https://www.nsic.co.in/Schemes/AWRTAgainstBG,,Not specified on the verified official source,Not specified on the verified official source,,INR,,,NOT_STATED,True,,,,,,[],[],[],[],[],[],[],[],[],[],"[""https://www.nsic.co.in/Schemes/AWRTAgainstBG""]",[],[],[],[],[],,"assistance to wholesalers and retail traders (awrt) | msme financing national small industries corporation ministry of micro, small and medium enterprises national small industries corporation nsic scheme_or_programme verification_required official_information_available schemes_and_programmes"
v332_262749620413e0d15205,Bharat Startup Grand Challenge | Startup India,Startup India - Central Government Schemes,Ministry of Commerce and Industry,Department for Promotion of Industry and Internal Trade (DPIIT),Startup India,,,,,,Official core page reachable; no deterministic open/closed deadline signal found.,,SCHEME_OR_PROGRAMME,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,,INCLUDED,SCHEMES_AND_PROGRAMMES,,0,,,,https://www.startupindia.gov.in/content/sih/en/bharat-startup-grand-challenge.html,,Not specified on the verified official source,Not specified on the verified official source,,INR,,,NOT_STATED,True,,,,,,[],[],[],[],[],[],[],[],[],[],"[""https://www.startupindia.gov.in/content/sih/en/bharat-startup-grand-challenge.html""]",[],[],[],[],[],,bharat startup grand challenge | startup india startup india - central government schemes ministry of commerce and industry department for promotion of industry and internal trade (dpiit) startup india scheme_or_programme verification_required official_information_available schemes_and_programmes
mymsme_bill_discounting,Bill Discounting,MyMSME Portal,Ministry of Micro Small and Medium Enterprises,NSIC,National Small Industries Corporation,,,GENERAL_ENTERPRISE_SERVICE,UNION_DIRECTORY_RECORD,Official MyMSME detail page,Current status is not stated on the portal; retained as information-only and no open call is inferred.,2026-07-22,SCHEME,STATUS_UNVERIFIED,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSME_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://my.msme.gov.in/MyMsmeMob/MsmeScheme/Pages/1_2_6.html,,,,,INR,,,NOT_STATED,True,,,,,,"[""Bill discounting support information for genuine trade transactions and accepted supplies""]","[""See official MyMSME detail page""]","[""Support details are described on the official MyMSME page""]",[],[],[],"[""Credit & Finance"", ""Credit Support""]","[""Small scale enterprises""]",[],[],"[""https://my.msme.gov.in/MyMsmeMob/MsmeScheme/MSME_Scheme.htm"", ""https://my.msme.gov.in/MyMsmeMob/MsmeScheme/Pages/1_2_6.html""]",[],[],"[""Permanent information record; application window not verified.""]",[],[],2026-07-22,bill_discounting bill discounting bill discounting support information for genuine trade transactions and accepted supplies support details are described on the official mymsme page credit & finance small scale enterprises
v332_dd98750be65f7a697d47,Bill Discounting Scheme | MSME Financing,National Small Industries Corporation,"Ministry of Micro, Small and Medium Enterprises",National Small Industries Corporation,NSIC,,,,,,Status inferred from deadline/closed wording on official source.,,CREDIT_SUPPORT,OFFICIAL_INFORMATION_AVAILABLE,CLOSED_OR_HISTORICAL,,INCLUDED,SCHEMES_AND_PROGRAMMES,,0,,,,https://www.nsic.co.in/Schemes/BillDiscountingAgainstBG,,Not specified on the verified official source,Not specified on the verified official source,,INR,,,NOT_STATED,True,,,,,,[],[],[],[],[],[],[],[],[],[],"[""https://www.nsic.co.in/Schemes/BillDiscountingAgainstBG""]",[],[],[],[],[],,"bill discounting scheme | msme financing national small industries corporation ministry of micro, small and medium enterprises national small industries corporation nsic credit_support closed_or_historical official_information_available schemes_and_programmes"
dot_5g_village,Call for Proposals - 5G Intelligent Village,Telecom Technology Development Fund,Ministry of Communications,Department of Telecommunications (DoT),Digital Bharat Nidhi; TTDF,,,STARTUPS;MSMEs;ACADEMIA;R&D INSTITUTIONS,Call administrator,Official TTDF call page states submission deadline and closed status,The official page states the last date for proposals was 7 September 2024 and marks the call closed.,2026-07-22,HISTORICAL_CALL,CLOSED,CLOSED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,DOT_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://ttdf.usof.gov.in/5g-intelligent-village,,,2024-09-07,,INR,,,NOT_STATED,True,,,,,,"[""Design 5G networks and smart solutions for rural innovation"", ""Use 5G for agriculture, education, healthcare, governance and sustainability""]","[""India-headquartered companies and startups; Indian R&D and academic institutions; partnerships""]","[""TTDF funding for high-TRL telecom products and rural 5G pilots""]",[],[],"[""5G;Rural Connectivity;Agriculture;Healthcare;Education""]","[""APPLICATION_CALL;PILOT_SUPPORT""]","[""Startups;MSMEs;Academic and R&D institutions""]","[""VALIDATION;GROWTH""]","[""https://ttdf.usof.gov.in/TTDF-Guidelines.pdf""]","[""https://ttdf.usof.gov.in/""]",[],[],"[""Historical reference only; no application action.""]","[""Retain village location and proposal evidence in the scheme profile.""]",[],2026-07-22,"ttdf_5g_village call for proposals - 5g intelligent village design 5g networks and smart solutions for rural innovation|use 5g for agriculture, education, healthcare, governance and sustainability ttdf funding for high-trl telecom products and rural 5g pilots india-headquartered companies and startups; indian r&d and academic institutions; partnerships 5g;rural connectivity;agriculture;healthcare;education startups;msmes;academic and r&d institutions"
b1_fe9f861d90c8511c141b,Certificate In Lieu Para 26(6) Of The Epf Scheme.Pdf,National Small Industries Corporation,"Ministry of Micro, Small and Medium Enterprises","Ministry of Micro, Small and Medium Enterprises",NSIC,,,,,,No explicit current application status found on official source.,,SCHEME_OR_PROGRAMME,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,,0,,,NEEDS_REVIEW,https://www.nsic.co.in/documents/pdfs/EPF/Certificate_in_lieu_Para_26(6,,Not specified on the verified official source,Not specified on the verified official source,,INR,,,NOT_STATED,True,,,,,,[],[],[],[],[],[],[],[],[],[],"[""https://www.nsic.co.in/documents/pdfs/EPF/Certificate_in_lieu_Para_26(6""]",[],[],[],[],[],,"certificate in lieu para 26(6) of the epf scheme.pdf national small industries corporation ministry of micro, small and medium enterprises ministry of micro, small and medium enterprises nsic scheme_or_programme verification_required official_information_available schemes_and_programmes"
dot_ttdf_chipset,Chipset Development (TTDF 2.0),Telecom Technology Development Fund,Ministry of Communications,Department of Telecommunications (DoT),Digital Bharat Nidhi; TTDF,,,STARTUPS;MSMEs;INDUSTRY,Call administrator,Official TTDF project history gives start and end dates,TTDF portal lists Chipset Development (TTDF 2.0) as closed with start 15 August 2023 and end 31 October 2023.,2026-07-22,HISTORICAL_CALL,CLOSED,CLOSED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,DOT_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://ttdf.usof.gov.in/,,2023-08-15,2023-10-31,,INR,,,NOT_STATED,True,,,,,,"[""Develop critical telecom chipsets including broadband CPE, 5G modems, microcontrollers, XPON OLT chips and DSPs""]","[""Indian companies, startups and eligible R&D or academic partners""]","[""Call-based support for indigenous semiconductor and telecom hardware development""]",[],[],"[""Telecom Hardware;Semiconductors;5G""]","[""APPLICATION_CALL;R&D_SUPPORT""]","[""Startups;MSMEs;Industry partners""]","[""VALIDATION;GROWTH""]","[""https://ttdf.usof.gov.in/TTDF-Guidelines.pdf""]","[""https://ttdf.usof.gov.in/""]",[],[],"[""Historical reference only; no application action.""]","[""Keep separate from the TTDF umbrella scheme.""]",[],2026-07-22,"ttdf_2_0_chipset chipset development (ttdf 2.0) develop critical telecom chipsets including broadband cpe, 5g modems, microcontrollers, xpon olt chips and dsps call-based support for indigenous semiconductor and telecom hardware development indian companies, startups and eligible r&d or academic partners telecom hardware;semiconductors;5g startups;msmes;industry partners"
mymsme_coir_udyami_yojana,Coir Udyami Yojana,MyMSME Portal,Ministry of Micro Small and Medium Enterprises,ARI Division,Coir Board,,,DIRECT_MSME_SUPPORT,UNION_DIRECTORY_RECORD,Official MyMSME detail page,Current status is not stated on the portal; retained as information-only and no open call is inferred.,2026-07-22,SCHEME,STATUS_UNVERIFIED,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSME_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://my.msme.gov.in/MyMsmeMob/MsmeScheme/Pages/1_3_4.html,,,,,INR,,,NOT_STATED,True,,,,,,"[""Credit-linked subsidy information for setting up coir units""]","[""See official MyMSME detail page""]","[""Project cost up to Rs 10 lakh plus working capital as described on the official page""]",[],[],[],"[""Sector Specific"", ""Subsidy""]","[""Coir-sector entrepreneurs and units""]",[],[],"[""https://my.msme.gov.in/MyMsmeMob/MsmeScheme/MSME_Scheme.htm"", ""https://my.msme.gov.in/MyMsmeMob/MsmeScheme/Pages/1_3_4.html""]",[],[],"[""Permanent information record; application window not verified.""]",[],[],2026-07-22,coir_udyami_yojana coir udyami yojana credit-linked subsidy information for setting up coir units project cost up to rs 10 lakh plus working capital as described on the official page sector specific coir-sector entrepreneurs and units
apmsme_cvy,Coir Vikas Yojana,AP MSME ONE,Ministry of Micro Small and Medium Enterprises,,Coir Board,,,DIRECT_MSME_SUPPORT,UNION_DIRECTORY_RECORD,AP MSME ONE detail-page status field,Official AP MSME ONE detail page displays Status Active; retrieved 2026-07-22.,2026-07-22,SCHEME,ACTIVE_INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSME_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://apmsmeone.ap.gov.in/schemes/CVY,,,,,INR,,,NOT_STATED,True,,,,,,"[""Coir sector technology skill welfare and market support""]","[""See official AP MSME ONE detail page for eligibility""]","[""Women empowerment and employment generation""]",[],[],[],"[""Sector Specific"", ""Skills""]","[""Coir artisans and rural entrepreneurs""]",[],[],"[""https://apmsmeone.ap.gov.in/schemes"", ""https://apmsmeone.ap.gov.in/schemes/CVY""]",[],[],"[""Permanent scheme; current call status is not inferred.""]",[],[],2026-07-22,cvy coir vikas yojana coir sector technology skill welfare and market support women empowerment and employment generation sector specific coir artisans and rural entrepreneurs
apmsme_lean,Competitive LEAN,AP MSME ONE,Ministry of Micro Small and Medium Enterprises,,Office of the Development Commissioner (MSME),,,DIRECT_MSME_SUPPORT,UNION_DIRECTORY_RECORD,AP MSME ONE detail-page status field,Official AP MSME ONE detail page displays Status Active; retrieved 2026-07-22.,2026-07-22,SCHEME,ACTIVE_INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSME_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://apmsmeone.ap.gov.in/schemes/LEAN,,,,,INR,,,NOT_STATED,True,,,,,,"[""Lean manufacturing productivity and process improvement""]","[""See official AP MSME ONE detail page for eligibility""]","[""Financial assistance and expert handholding""]",[],[],[],"[""Technology & Quality"", ""Assistance""]","[""MSMEs""]",[],[],"[""https://apmsmeone.ap.gov.in/schemes"", ""https://apmsmeone.ap.gov.in/schemes/LEAN""]",[],[],"[""Permanent scheme; current call status is not inferred.""]",[],[],2026-07-22,lean competitive lean lean manufacturing productivity and process improvement financial assistance and expert handholding technology & quality msmes
b1_11e7f6babf01c3322193,Contact,myScheme - National Scheme Discovery Platform,Ministry of Electronics and Information Technology,Digital India Corporation,myScheme,,,,,,No explicit current application status found on official source.,,SCHEME_OR_PROGRAMME,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,,0,,,NEEDS_REVIEW,https://www.myscheme.gov.in/contact,,Not specified on the verified official source,Not specified on the verified official source,,INR,,,NOT_STATED,True,,,,,,[],[],[],[],[],[],[],[],[],[],"[""https://www.myscheme.gov.in/contact""]",[],[],[],[],[],,contact myscheme - national scheme discovery platform ministry of electronics and information technology digital india corporation myscheme scheme_or_programme verification_required official_information_available schemes_and_programmes
msde_cits,Crafts Instructor Training Scheme (CITS),Ministry of Skill Development & Entrepreneurship,Ministry of Skill Development & Entrepreneurship,Ministry of Skill Development & Entrepreneurship (MSDE),Directorate General of Training (DGT),,,DIRECT_SUPPORT,,Permanent scheme identity; current application window is not inferred.,MSDE offerings page lists CITS and describes craft-instructor training.,2026-07-23,SCHEME,INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSDE_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://www.msde.gov.in/offerings,,,,,INR,,,NOT_STATED,True,,,,,,"[""Train qualified craft instructors and strengthen pedagogy""]","[""Instructor trainees meeting DGT eligibility""]","[""Instructor training and certification""]",[],[],"[""Skill development"", ""Vocational education""]","[""SKILL_TRAINING"", ""CERTIFICATION""]","[""Craft instructors"", ""ITI trainers""]","[""EARLY"", ""GROWTH""]",[],[],[],[],"[""Current application status is not verified.""]",[],[],2026-07-23,cits crafts instructor training scheme (cits) train qualified craft instructors and strengthen pedagogy instructor training and certification instructor trainees meeting dgt eligibility skill development|vocational education skill_training|certification craft instructors|iti trainers
msde_cts,Craftsmen Training Scheme (CTS),Ministry of Skill Development & Entrepreneurship,Ministry of Skill Development & Entrepreneurship,Ministry of Skill Development & Entrepreneurship (MSDE),Directorate General of Training (DGT),,,DIRECT_SUPPORT,,Permanent scheme identity; current application window is not inferred.,MSDE offerings page lists CTS as a DGT scheme.,2026-07-23,SCHEME,INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSDE_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://www.msde.gov.in/offerings,,,,,INR,,,NOT_STATED,True,,,,,,"[""Build a steady flow of skilled workers for industry""]","[""Eligible ITI trainees and trade applicants""]","[""Long-term industrial skills training""]",[],[],"[""Skill development"", ""Vocational education""]","[""SKILL_TRAINING""]","[""ITI trainees"", ""Industrial workers""]","[""IDEATION"", ""EARLY""]",[],[],[],[],"[""Current application status is not verified.""]",[],[],2026-07-23,cts craftsmen training scheme (cts) build a steady flow of skilled workers for industry long-term industrial skills training eligible iti trainees and trade applicants skill development|vocational education skill_training iti trainees|industrial workers
v332_05ad0ef4cf5b16853015,Credit Facilitation Through Bank | MSME Assistance,National Small Industries Corporation,"Ministry of Micro, Small and Medium Enterprises",National Small Industries Corporation,NSIC,,,,,,Official core page reachable; no deterministic open/closed deadline signal found.,,CREDIT_SUPPORT,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,,INCLUDED,SCHEMES_AND_PROGRAMMES,,0,,,,https://www.nsic.co.in/Schemes/CreditFacilitationThroughBank,,Not specified on the verified official source,Not specified on the verified official source,,INR,,,NOT_STATED,True,,,,,,[],[],[],[],[],[],[],[],[],[],"[""https://www.nsic.co.in/Schemes/CreditFacilitationThroughBank""]",[],[],[],[],[],,"credit facilitation through bank | msme assistance national small industries corporation ministry of micro, small and medium enterprises national small industries corporation nsic credit_support verification_required official_information_available schemes_and_programmes"
b1_a7625d0e584294471e4e,Credit Guarantee Scheme For Startup.Pdf,Startup India - Central Government Schemes,Ministry of Commerce and Industry,Department for Promotion of Industry and Internal Trade (DPIIT),Startup India,,,,,,No explicit current application status found on official source.,,CREDIT_GUARANTEE,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,,0,,,NEEDS_REVIEW,https://www.startupindia.gov.in/content/dam/invest-india/PGF/credit-guarantee-scheme-for-startup.pdf,,Not specified on the verified official source,Not specified on the verified official source,,INR,,,NOT_STATED,True,,,,,,[],[],[],[],[],[],[],[],[],"[""https://www.startupindia.gov.in/content/dam/invest-india/PGF/credit-guarantee-scheme-for-startup.pdf""]","[""https://www.startupindia.gov.in/content/dam/invest-india/PGF/credit-guarantee-scheme-for-startup.pdf""]",[],[],[],[],[],,credit guarantee scheme for startup.pdf startup india - central government schemes ministry of commerce and industry department for promotion of industry and internal trade (dpiit) startup india credit_guarantee verification_required official_information_available schemes_and_programmes
apmsme_cgtmse,Credit Guarantee Scheme for Micro and Small Enterprises,AP MSME ONE,Ministry of Micro Small and Medium Enterprises,,Credit Guarantee Fund Trust for Micro and Small Enterprises,,,DIRECT_MSME_SUPPORT,UNION_DIRECTORY_RECORD,AP MSME ONE detail-page status field,Official AP MSME ONE detail page displays Status Active; retrieved 2026-07-22.,2026-07-22,SCHEME,ACTIVE_INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSME_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://apmsmeone.ap.gov.in/schemes/CGTMSE,,,,,INR,,,NOT_STATED,True,,,,,,"[""Collateral-free credit with guarantee coverage""]","[""See official AP MSME ONE detail page for eligibility""]","[""Loans up to 10 Crore with credit guarantee""]",[],[],[],"[""Credit & Finance"", ""Guarantee""]","[""Micro and Small Enterprises""]",[],[],"[""https://apmsmeone.ap.gov.in/schemes"", ""https://apmsmeone.ap.gov.in/schemes/CGTMSE""]",[],[],"[""Permanent scheme; current call status is not inferred.""]",[],[],2026-07-22,cgtmse credit guarantee scheme for micro and small enterprises collateral-free credit with guarantee coverage loans up to 10 crore with credit guarantee credit & finance micro and small enterprises
v332_180c521a5c6abfd298fd,Credit Guarantee Scheme for Startups,Startup India - Central Government Schemes,Ministry of Commerce and Industry,Department for Promotion of Industry and Internal Trade (DPIIT),Startup India,,,,,,Official core page reachable; no deterministic open/closed deadline signal found.,,CREDIT_GUARANTEE,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,,INCLUDED,SCHEMES_AND_PROGRAMMES,,0,,,,https://www.startupindia.gov.in/content/sih/en/credit-guarantee-scheme-for-startups.html,,Not specified on the verified official source,Not specified on the verified official source,,INR,,,NOT_STATED,True,,,,,,[],[],[],[],[],[],[],[],[],[],"[""https://www.startupindia.gov.in/content/sih/en/credit-guarantee-scheme-for-startups.html""]",[],[],[],[],[],,credit guarantee scheme for startups startup india - central government schemes ministry of commerce and industry department for promotion of industry and internal trade (dpiit) startup india credit_guarantee verification_required official_information_available schemes_and_programmes
c684dceb539277134b92,Credit Guarantee Scheme for Startups (CGSS),Startup India,Ministry of Commerce and Industry,Department for Promotion of Industry and Internal Trade (DPIIT),Startup India / DPIIT,,,,,,,,SCHEME_OR_PROGRAMME,SCHEME_INFORMATION_AVAILABLE,APPLY_THROUGH_MEMBER_INSTITUTION,National (India),INCLUDED,SCHEMES_AND_PROGRAMMES,STAGED,0,,,,https://www.startupindia.gov.in/content/sih/en/credit-guarantee-scheme-for-startups.html,https://www.startupindia.gov.in/bhaskar/register,,,0.925,INR,100000000,200000000,NOT_STATED,True,,100000000,200000000,,,"[""borrowers being Startups as defined in the Gazette Notification issued by the Department for Promotion of Industry and"", ""Internal Trade (DPIIT), Ministry of Commerce and Industry."", ""This notification shall supersede the earlier Gazette notification S.O. 4741(E) dated 06th October 2022 on Credit"", ""Guarantee Scheme for Startups (CGSS) and come into effect from the date of this notificati on."", ""For transaction-based guarantee cover"", ""i. The guarantee in respect of that credit facility was in force at the time of account turning NPA.""]","[""The eligibility criteria for an entity to borrow under the Credit Guarantee Scheme for Startups shall be as follows, wherein an entity should be"", ""Startup as recognized by DPIIT as per Gazette Notifications issued from time to time, and"", ""Startup not in default to any lending/investing institution and not classified as Non-Performing Asset as per RBI guidelines, and"", ""Startup whose eligibility is certified by the Member Institution for the purpose of guarantee cover."", ""The eligibility criteria for the lending/investing institutions under the Credit Guarantee Scheme for Startups shall be as follows"", ""Scheduled Commercial Banks and Financial Institutions,"", ""RBI registered Non-Banking Financial Companies (NBFCs) having a rating of BBB and above as rated by external credit rating agencies accredited by RBI and having minimum networth of Rs. 100 crore. However, it may be noted that in case an NBFC subsequently becomes ineligible, due to a downgrade in the credit rating below BBB, the NBFC shall not be eligible for further guarantee cover till upgradation again to eligible category."", ""SEBI registered Alternative Investment Funds (AIFs)."", ""Internal Trade (DPIIT), Ministry of Commerce and Industry.""]","[""The instruments of assistance would be in the form of Venture debt, working capital, subordinated debt/mezzanine debt, debentures, optionally convertible debt and other fund-based as well as non-fund-based facilities, which have crystallised as debt obligations."", ""A startup needs to be recognised by DPIIT for it to be able to avail the benefits under the scheme."", ""In this regard, an eligible startup shall approach an MI and seek credit assistance under this guarantee scheme."", ""The MI shall examine the feasibility and viability of the project from various aspects and after ensuring feasibility and viability of the project and compliance with eligibility parameters of the scheme guidelines, sanction need based assistance to the startup as per its guidelines."", ""The MI shall also ensure either through a st ipulation in an agreement with the borrower or otherwise, that it shall not create any charge on the security held in the account covered by the guarantee for the benefit of any account not covered by the guarantee, with itself or in favour of any other cr editor(s) without intimating the Trust."", ""Instruments of assistance i."", ""The instruments of assistance would be in the form of Venture debt, working capital, subordinated debt/mezzanine debt, debentures, Optionally Convertible debt and other fund based as well as non -fund-based facility which has crystallized as a debt obligation."", ""For transaction-based guarantee, the MI shall submit a Management Certificate as at March 31 each year indicating the cumulative outstanding and outstanding NPAs under their Startup Assistance Scheme within 3 months of the close of FY failing which the said MI shall not be extended guarantee cover for fresh accounts.""]","[""All eligible institutions may register itself under the said scheme by submitting a signed undertaking (format given on website) and Board Resolution. Upon successful registration of the Member Institution (MI), login credentials of the MI shall be created whereafter it can apply for guarantee cover on NCGTC’s portal. To know more and register as an MI, visit the NCGTC 's portal."", ""A startup needs to be recognised by DPIIT for it to be able to avail the benefits under the scheme. The Scheme by way of providing guarantee cover, supports eligible Banks, NBFCs and AIFs to lend to DPIIT recognised eligible startups. Eligible startups may approach these institutions for funding requirement, who would evaluate the same in accordance with general lending protocols and scheme and other guidelines.""]",[],"[""Healthcare"", ""Agriculture"", ""Energy"", ""Digital Technology""]","[""Credit Guarantee""]","[""Startups"", ""Entrepreneurs"", ""Women entrepreneurs"", ""Industry""]","[""Early Stage""]","[""https://www.startupindia.gov.in/content/dam/invest-india/PGF/credit-guarantee-scheme-for-startup.pdf""]","[""https://www.startupindia.gov.in/content/sih/en/credit-guarantee-scheme-for-startups.html"", ""https://www.startupindia.gov.in/bhaskar/register"", ""https://www.startupindia.gov.in/content/dam/invest-india/PGF/credit-guarantee-scheme-for-startup.pdf""]",[],[],"[""REQUIRED_DOCUMENTS_NOT_FOUND""]",[],[],2026-07-09T09:58:51+00:00,"credit guarantee scheme for startups (cgss) startup india ministry of commerce and industry department for promotion of industry and internal trade (dpiit) startup india / dpiit scheme_or_programme apply_through_member_institution scheme_information_available national (india) schemes_and_programmes borrowers being startups as defined in the gazette notification issued by the department for promotion of industry and internal trade (dpiit), ministry of commerce and industry. this notification shall supersede the earlier gazette notification s.o. 4741(e) dated 06th october 2022 on credit guarantee scheme for startups (cgss) and come into effect from the date of this notificati on. for transaction-based guarantee cover i. the guarantee in respect of that credit facility was in force at the time of account turning npa. the eligibility criteria for an entity to borrow under the credit guarantee scheme for startups shall be as follows, wherein an entity should be startup as recognized by dpiit as per gazette notifications issued from time to time, and startup not in default to any lending/investing institution and not classified as non-performing asset as per rbi guidelines, and startup whose eligibility is certified by the member institution for the purpose of guarantee cover. the eligibility criteria for the lending/investing institutions under the credit guarantee scheme for startups shall be as follows scheduled commercial banks and financial institutions, rbi registered non-banking financial companies (nbfcs) having a rating of bbb and above as rated by external credit rating agencies accredited by rbi and having minimum networth of rs. 100 crore. however, it may be noted that in case an nbfc subsequently becomes ineligible, due to a downgrade in the credit rating below bbb, the nbfc shall not be eligible for further guarantee cover till upgradation again to eligible category. sebi registered alternative investment funds (aifs). internal trade (dpiit), ministry of commerce and industry. the instruments of assistance would be in the form of venture debt, working capital, subordinated debt/mezzanine debt, debentures, optionally convertible debt and other fund-based as well as non-fund-based facilities, which have crystallised as debt obligations. a startup needs to be recognised by dpiit for it to be able to avail the benefits under the scheme. in this regard, an eligible startup shall approach an mi and seek credit assistance under this guarantee scheme. the mi shall examine the feasibility and viability of the project from various aspects and after ensuring feasibility and viability of the project and compliance with eligibility parameters of the scheme guidelines, sanction need based assistance to the startup as per its guidelines. the mi shall also ensure either through a st ipulation in an agreement with the borrower or otherwise, that it shall not create any charge on the security held in the account covered by the guarantee for the benefit of any account not covered by the guarantee, with itself or in favour of any other cr editor(s) without intimating the trust. instruments of assistance i. the instruments of assistance would be in the form of venture debt, working capital, subordinated debt/mezzanine debt, debentures, optionally convertible debt and other fund based as well as non -fund-based facility which has crystallized as a debt obligation. for transaction-based guarantee, the mi shall submit a management certificate as at march 31 each year indicating the cumulative outstanding and outstanding npas under their startup assistance scheme within 3 months of the close of fy failing which the said mi shall not be extended guarantee cover for fresh accounts. healthcare agriculture energy digital technology credit guarantee startups entrepreneurs women entrepreneurs industry early stage"
apmsme_clcss,Credit Linked Capital Subsidy Scheme for Technology Upgradation,AP MSME ONE,Ministry of Micro Small and Medium Enterprises,,Office of the Development Commissioner (MSME),,,DIRECT_MSME_SUPPORT,UNION_DIRECTORY_RECORD,AP MSME ONE detail-page status field,Official AP MSME ONE detail page displays Status Active; retrieved 2026-07-22.,2026-07-22,SCHEME,ACTIVE_INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSME_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://apmsmeone.ap.gov.in/schemes/CLCSS,,,,,INR,,,NOT_STATED,True,,,,,,"[""Technology upgradation through institutional finance""]","[""See official AP MSME ONE detail page for eligibility""]","[""Capital subsidy on eligible technology loans""]",[],[],[],"[""Technology & Quality"", ""Subsidy""]","[""Micro and Small Enterprises""]",[],[],"[""https://apmsmeone.ap.gov.in/schemes"", ""https://apmsmeone.ap.gov.in/schemes/CLCSS""]",[],[],"[""Permanent scheme; current call status is not inferred.""]",[],[],2026-07-22,clcss credit linked capital subsidy scheme for technology upgradation technology upgradation through institutional finance capital subsidy on eligible technology loans technology & quality micro and small enterprises
