bundle_id,bundle_lane,bundle_action,bundle_title,bundle_child_order,child_id,input_category,source_evidence_weight,inferred_family,risk_score,priority,auto_resolution,canonical_name,original_canonical_name,entity_type,source_entity_type,record_kind,application_status,programme_status,opening_date,closing_date,official_page_url,application_url,startup_relevance,parent_master_id,parent_scheme_name,parent_resolution,existing_master_id,existing_public_record,disposition,decision_reason,document_role,source_candidate_id,source_candidate_ids,source_candidate_count,source_evidence_id,evidence_ids,source_titles,source_urls,evidence_excerpt,status_evidence,quality_flags,publication_eligible,apply_action_allowed
meitybundle_8df7764da3bdc9f14c8c,AUTO_RESOLVED,EXCLUDE_NON_CATALOGUE_EVENT_GROUP,Non-catalogue events/evidence — EVENT_OR_CONFERENCE,2,meitychild_c8e4cef4904abf4a6c20,identity_review,1,GENESIS,44,HIGH,NON_CATALOGUE_EVENT_OR_EVIDENCE,Click on the tabs to know more:,Click on the tabs to know more:,EVENT_OR_CONFERENCE,EVENT_OR_CONFERENCE,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,,,https://msh.meity.gov.in/program/mshinternational/brussels,https://msh.meity.gov.in/about/applyforthelogo,STARTUP_DIRECT,,,UNRESOLVED,meitycall_98f3c3720f15dae91ade,False,IDENTITY_OR_ROLE_REVIEW,Entity role requires Admin evidence review.,,meity380_a221b9e5ce8f2b75d694,,,meityev_61ddb32757a37728f330,,,,"MeityStartupHub Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 A + A - A A A REGISTER LOGIN ABOUT US Organisation Profile Team DIC MSH logo usage guidelines Apply for MSH logo Newsletter Contact Us Innovation Patent & IPR Support SCHEMES SAMRIDH TIDE 2.0 SITAA SASACT GENESIS PROGRAM MSH Corporate SBI TALLY RAZORPAY PARTNERSHIP MATHWORKS MICRON SAMSUNG ""SOLVE FOR TOMORROW"" GOOGLE APPSCALE 2023 IMPACT BHUMI - BSF DRISHTI - SSB IHMCL META XR Startup Program Global Startup Bridge IFTECH BRUSSELS 2025 VIVATECH 2023 VIVATECH 2022 COE INCUBATOR NETWORKS Startups Incubators Mentors Accelerators COE Investors RESOURCE Labs Venue Space Co working space Equipment Startup School IPR Support MEDIA Press Releases Social Media News Gallery Events G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More Publications CAREERS MEDIA Press Releases Social Me","MeityStartupHub Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 A + A - A A A REGISTER LOGIN ABOUT US Organisation Profile Team DIC MSH logo usage guidelines Apply for MSH logo Newsletter Contact Us Innovation Patent & IPR Support SCHEMES SAMRIDH TIDE 2.0 SITAA SASACT GENESIS PROGRAM MSH Corporate SBI TALLY RAZORPAY PARTNERSHIP MATHWORKS MICRON SAMSUNG ""SOLVE FOR TOMORROW"" GOOGLE APPSCALE 2023 IMPACT BHUMI - BSF DRISHTI - SSB IHMCL META XR Startup Program Global Startup Bridge IFTECH BRUSSELS 2025 VIVATECH 2023 VIVATECH 2022 COE INCUBATOR NETWORKS Startups Incubators Mentors Accelerators COE Investors RESOURCE Labs Venue Space Co working space Equipment Startup School IPR Support MEDIA Press Releases Social Media News Gallery Events G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More Publications CAREERS MEDIA Press Releases Social Media News Gallery EVENTS G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More REGISTER LOGIN PARTICIPATE MedTech OCP 4.0 MedTech is a Center of Entrepreneurship in the field of MediElectronics and Health Deadline: Mar 29, 2023 As part of its mission to accelerate in",OPENING_DATE_CONTEXT_NOT_PROVEN;CLOSING_DATE_CONTEXT_NOT_PROVEN;FOOTER_DATE_REMOVED;FOOTER_OR_PAGE_DATE_REMOVED,False,False
meitybundle_8df7764da3bdc9f14c8c,AUTO_RESOLVED,EXCLUDE_NON_CATALOGUE_EVENT_GROUP,Non-catalogue events/evidence — EVENT_OR_CONFERENCE,3,meitychild_05d56846a08e53afb457,identity_review,1,Conference,19,MEDIUM,NON_CATALOGUE_EVENT_OR_EVIDENCE,Conference,Conference,EVENT_OR_CONFERENCE,EVENT_OR_CONFERENCE,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,,,https://msh.meity.gov.in/g20dia/the-summit,,RELEVANCE_REVIEW,,,UNRESOLVED,meitycall_8d44c653724d98cb049d,False,IDENTITY_OR_ROLE_REVIEW,Entity role requires Admin evidence review.,,meity380_ad7f0450557a37bd0079,,,meityev_0d642604a383a444fff0,,,,NOT_QUEUE_ELIGIBLE_AFTER_GOVERNED_CLASSIFICATION Conference https://msh.meity.gov.in/g20dia/the-summit,NOT_QUEUE_ELIGIBLE_AFTER_GOVERNED_CLASSIFICATION Conference https://msh.meity.gov.in/g20dia/the-summit,,False,False
meitybundle_8df7764da3bdc9f14c8c,AUTO_RESOLVED,EXCLUDE_NON_CATALOGUE_EVENT_GROUP,Non-catalogue events/evidence — EVENT_OR_CONFERENCE,4,meitychild_dc9e93f2ef1bfe2ff3ca,identity_review,1,Exhibition,15,MEDIUM,NON_CATALOGUE_EVENT_OR_EVIDENCE,Exhibition,Exhibition,EVENT_OR_CONFERENCE,EVENT_OR_CONFERENCE,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,,,https://msh.meity.gov.in/g20dia/exhibition,,RELEVANCE_REVIEW,,,UNRESOLVED,,False,IDENTITY_OR_ROLE_REVIEW,Entity role requires Admin evidence review.,,meity380_97efb86cfb4b9105242a,,,meityev_f2ac99658f762bd5e91d,,,,NOT_QUEUE_ELIGIBLE_AFTER_GOVERNED_CLASSIFICATION Exhibition https://msh.meity.gov.in/g20dia/exhibition,NOT_QUEUE_ELIGIBLE_AFTER_GOVERNED_CLASSIFICATION Exhibition https://msh.meity.gov.in/g20dia/exhibition,,False,False
meitybundle_8df7764da3bdc9f14c8c,AUTO_RESOLVED,EXCLUDE_NON_CATALOGUE_EVENT_GROUP,Non-catalogue events/evidence — EVENT_OR_CONFERENCE,5,meitychild_80d7768b3f9885fc9f4a,identity_review,1,G20 DIA EXPO,15,MEDIUM,NON_CATALOGUE_EVENT_OR_EVIDENCE,G20 DIA EXPO,G20 DIA EXPO,EVENT_OR_CONFERENCE,EVENT_OR_CONFERENCE,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,,,https://msh.meity.gov.in/g20dia/exhibition,,RELEVANCE_REVIEW,,,UNRESOLVED,,False,IDENTITY_OR_ROLE_REVIEW,Entity role requires Admin evidence review.,,meity380_4775847a22b72dc8f0c5,,,meityev_8e813753bddd54e7085f,,,,NOT_QUEUE_ELIGIBLE_AFTER_GOVERNED_CLASSIFICATION G20 DIA EXPO https://msh.meity.gov.in/g20dia/exhibition,NOT_QUEUE_ELIGIBLE_AFTER_GOVERNED_CLASSIFICATION G20 DIA EXPO https://msh.meity.gov.in/g20dia/exhibition,,False,False
meitybundle_8df7764da3bdc9f14c8c,AUTO_RESOLVED,EXCLUDE_NON_CATALOGUE_EVENT_GROUP,Non-catalogue events/evidence — EVENT_OR_CONFERENCE,6,meitychild_664819d4168974a69c69,identity_review,1,GENESIS,40,HIGH,NON_CATALOGUE_EVENT_OR_EVIDENCE,G20-DIA Agenda,G20-DIA Agenda,EVENT_OR_CONFERENCE,EVENT_OR_CONFERENCE,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,,,https://msh.meity.gov.in/g20dia/programs-at-glance,https://msh.meity.gov.in/about/applyforthelogo,STARTUP_DIRECT,,,UNRESOLVED,,False,IDENTITY_OR_ROLE_REVIEW,Entity role requires Admin evidence review.,,meity380_693405275e61fdcfd2d9,,,meityev_ffdde82a072605ee14e6,,,,"MeityStartupHub Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 A + A - A A A REGISTER LOGIN ABOUT US Organisation Profile Team DIC MSH logo usage guidelines Apply for MSH logo Newsletter Contact Us Innovation Patent & IPR Support SCHEMES SAMRIDH TIDE 2.0 SITAA SASACT GENESIS PROGRAM MSH Corporate SBI TALLY RAZORPAY PARTNERSHIP MATHWORKS MICRON SAMSUNG ""SOLVE FOR TOMORROW"" GOOGLE APPSCALE 2023 IMPACT BHUMI - BSF DRISHTI - SSB IHMCL META XR Startup Program Global Startup Bridge IFTECH BRUSSELS 2025 VIVATECH 2023 VIVATECH 2022 COE INCUBATOR NETWORKS Startups Incubators Mentors Accelerators COE Investors RESOURCE Labs Venue Space Co working space Equipment Startup School IPR Support MEDIA Press Releases Social Media News Gallery Events G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More Publications CAREERS MEDIA Press Releases Social Me","MeityStartupHub Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 A + A - A A A REGISTER LOGIN ABOUT US Organisation Profile Team DIC MSH logo usage guidelines Apply for MSH logo Newsletter Contact Us Innovation Patent & IPR Support SCHEMES SAMRIDH TIDE 2.0 SITAA SASACT GENESIS PROGRAM MSH Corporate SBI TALLY RAZORPAY PARTNERSHIP MATHWORKS MICRON SAMSUNG ""SOLVE FOR TOMORROW"" GOOGLE APPSCALE 2023 IMPACT BHUMI - BSF DRISHTI - SSB IHMCL META XR Startup Program Global Startup Bridge IFTECH BRUSSELS 2025 VIVATECH 2023 VIVATECH 2022 COE INCUBATOR NETWORKS Startups Incubators Mentors Accelerators COE Investors RESOURCE Labs Venue Space Co working space Equipment Startup School IPR Support MEDIA Press Releases Social Media News Gallery Events G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More Publications CAREERS MEDIA Press Releases Social Media News Gallery EVENTS G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More REGISTER LOGIN PARTICIPATE MedTech OCP 4.0 MedTech is a Center of Entrepreneurship in the field of MediElectronics and Health Deadline: Mar 29, 2023 G20 DIA > Program at Glance G20-DIA Age",OPENING_DATE_CONTEXT_NOT_PROVEN;CLOSING_DATE_CONTEXT_NOT_PROVEN,False,False
meitybundle_8df7764da3bdc9f14c8c,AUTO_RESOLVED,EXCLUDE_NON_CATALOGUE_EVENT_GROUP,Non-catalogue events/evidence — EVENT_OR_CONFERENCE,7,meitychild_ae7344882104c6590764,identity_review,1,G20Diaoverview,19,MEDIUM,NON_CATALOGUE_EVENT_OR_EVIDENCE,G20Diaoverview,G20Diaoverview,EVENT_OR_CONFERENCE,EVENT_OR_CONFERENCE,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,,,https://msh.meity.gov.in/g20dia/g20diaoverview,,RELEVANCE_REVIEW,,,UNRESOLVED,meitycall_056b139f54fba2e7a8b3,False,IDENTITY_OR_ROLE_REVIEW,Entity role requires Admin evidence review.,,meity380_562627bae4b4ad87f4cc,,,meityev_6a9dbb04164fb23fd855,,,,"meitycall_056b139f54fba2e7a8b3 G20Diaoverview https://msh.meity.gov.in/g20dia/g20diaoverview EVENT_OR_CONFERENCE G20 DIA overview is a summit overview, not an application call. False","meitycall_056b139f54fba2e7a8b3 G20Diaoverview https://msh.meity.gov.in/g20dia/g20diaoverview EVENT_OR_CONFERENCE G20 DIA overview is a summit overview, not an application call. False",,False,False
meitybundle_8df7764da3bdc9f14c8c,AUTO_RESOLVED,EXCLUDE_NON_CATALOGUE_EVENT_GROUP,Non-catalogue events/evidence — EVENT_OR_CONFERENCE,8,meitychild_62ae2937433bfa46a75a,identity_review,1,GENESIS,40,HIGH,NON_CATALOGUE_EVENT_OR_EVIDENCE,Indo-French Tech Program (IFTECH),Indo-French Tech Program (IFTECH),EVENT_OR_CONFERENCE,EVENT_OR_CONFERENCE,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,,,https://msh.meity.gov.in/program/mshinternational/iftech,https://msh.meity.gov.in/about/applyforthelogo,STARTUP_DIRECT,,,UNRESOLVED,,False,IDENTITY_OR_ROLE_REVIEW,Entity role requires Admin evidence review.,,meity380_cb3ac841a9398c02bf5c,,,meityev_171907e4e8f03048650e,,,,"MeityStartupHub Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 A + A - A A A REGISTER LOGIN ABOUT US Organisation Profile Team DIC MSH logo usage guidelines Apply for MSH logo Newsletter Contact Us Innovation Patent & IPR Support SCHEMES SAMRIDH TIDE 2.0 SITAA SASACT GENESIS PROGRAM MSH Corporate SBI TALLY RAZORPAY PARTNERSHIP MATHWORKS MICRON SAMSUNG ""SOLVE FOR TOMORROW"" GOOGLE APPSCALE 2023 IMPACT BHUMI - BSF DRISHTI - SSB IHMCL META XR Startup Program Global Startup Bridge IFTECH BRUSSELS 2025 VIVATECH 2023 VIVATECH 2022 COE INCUBATOR NETWORKS Startups Incubators Mentors Accelerators COE Investors RESOURCE Labs Venue Space Co working space Equipment Startup School IPR Support MEDIA Press Releases Social Media News Gallery Events G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More Publications CAREERS MEDIA Press Releases Social Me","MeityStartupHub Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 A + A - A A A REGISTER LOGIN ABOUT US Organisation Profile Team DIC MSH logo usage guidelines Apply for MSH logo Newsletter Contact Us Innovation Patent & IPR Support SCHEMES SAMRIDH TIDE 2.0 SITAA SASACT GENESIS PROGRAM MSH Corporate SBI TALLY RAZORPAY PARTNERSHIP MATHWORKS MICRON SAMSUNG ""SOLVE FOR TOMORROW"" GOOGLE APPSCALE 2023 IMPACT BHUMI - BSF DRISHTI - SSB IHMCL META XR Startup Program Global Startup Bridge IFTECH BRUSSELS 2025 VIVATECH 2023 VIVATECH 2022 COE INCUBATOR NETWORKS Startups Incubators Mentors Accelerators COE Investors RESOURCE Labs Venue Space Co working space Equipment Startup School IPR Support MEDIA Press Releases Social Media News Gallery Events G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More Publications CAREERS MEDIA Press Releases Social Media News Gallery EVENTS G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More REGISTER LOGIN PARTICIPATE MedTech OCP 4.0 MedTech is a Center of Entrepreneurship in the field of MediElectronics and Health Deadline: Mar 29, 2023 PROGRAMS > Global Startup Bridge > IFTE",OPENING_DATE_CONTEXT_NOT_PROVEN;CLOSING_DATE_CONTEXT_NOT_PROVEN;FOOTER_DATE_REMOVED;FOOTER_OR_PAGE_DATE_REMOVED,False,False
meitybundle_8df7764da3bdc9f14c8c,AUTO_RESOLVED,EXCLUDE_NON_CATALOGUE_EVENT_GROUP,Non-catalogue events/evidence — EVENT_OR_CONFERENCE,9,meitychild_a7124fd2d3c3aec449ae,identity_review,1,GENESIS,40,HIGH,NON_CATALOGUE_EVENT_OR_EVIDENCE,MeitY Startup Hub Partners with State Bank of India,MeitY Startup Hub Partners with State Bank of India,EVENT_OR_CONFERENCE,EVENT_OR_CONFERENCE,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,,,https://msh.meity.gov.in/program/mshcorporate/SBI,https://msh.meity.gov.in/about/applyforthelogo,STARTUP_DIRECT,,,UNRESOLVED,,False,IDENTITY_OR_ROLE_REVIEW,Entity role requires Admin evidence review.,,meity380_f4c6561e85b3a1b6231a,,,meityev_80df4356bc0b83fd776b,,,,"MeityStartupHub Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 A + A - A A A REGISTER LOGIN ABOUT US Organisation Profile Team DIC MSH logo usage guidelines Apply for MSH logo Newsletter Contact Us Innovation Patent & IPR Support SCHEMES SAMRIDH TIDE 2.0 SITAA SASACT GENESIS PROGRAM MSH Corporate SBI TALLY RAZORPAY PARTNERSHIP MATHWORKS MICRON SAMSUNG ""SOLVE FOR TOMORROW"" GOOGLE APPSCALE 2023 IMPACT BHUMI - BSF DRISHTI - SSB IHMCL META XR Startup Program Global Startup Bridge IFTECH BRUSSELS 2025 VIVATECH 2023 VIVATECH 2022 COE INCUBATOR NETWORKS Startups Incubators Mentors Accelerators COE Investors RESOURCE Labs Venue Space Co working space Equipment Startup School IPR Support MEDIA Press Releases Social Media News Gallery Events G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More Publications CAREERS MEDIA Press Releases Social Me","MeityStartupHub Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 A + A - A A A REGISTER LOGIN ABOUT US Organisation Profile Team DIC MSH logo usage guidelines Apply for MSH logo Newsletter Contact Us Innovation Patent & IPR Support SCHEMES SAMRIDH TIDE 2.0 SITAA SASACT GENESIS PROGRAM MSH Corporate SBI TALLY RAZORPAY PARTNERSHIP MATHWORKS MICRON SAMSUNG ""SOLVE FOR TOMORROW"" GOOGLE APPSCALE 2023 IMPACT BHUMI - BSF DRISHTI - SSB IHMCL META XR Startup Program Global Startup Bridge IFTECH BRUSSELS 2025 VIVATECH 2023 VIVATECH 2022 COE INCUBATOR NETWORKS Startups Incubators Mentors Accelerators COE Investors RESOURCE Labs Venue Space Co working space Equipment Startup School IPR Support MEDIA Press Releases Social Media News Gallery Events G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More Publications CAREERS MEDIA Press Releases Social Media News Gallery EVENTS G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More REGISTER LOGIN PARTICIPATE MedTech OCP 4.0 MedTech is a Center of Entrepreneurship in the field of MediElectronics and Health Deadline: Mar 29, 2023 PROGRAMS > MSH CORPORATE > SBI MeitY St",OPENING_DATE_CONTEXT_NOT_PROVEN;CLOSING_DATE_CONTEXT_NOT_PROVEN;FOOTER_DATE_REMOVED;FOOTER_OR_PAGE_DATE_REMOVED,False,False
meitybundle_8df7764da3bdc9f14c8c,AUTO_RESOLVED,EXCLUDE_NON_CATALOGUE_EVENT_GROUP,Non-catalogue events/evidence — EVENT_OR_CONFERENCE,10,meitychild_0e83832ac69dff810f6e,identity_review,1,GENESIS,40,HIGH,NON_CATALOGUE_EVENT_OR_EVIDENCE,"Message by Honorable Secretary MeitY, Shri. Alkesh Kumar Sharma","Message by Honorable Secretary MeitY, Shri. Alkesh Kumar Sharma",EVENT_OR_CONFERENCE,EVENT_OR_CONFERENCE,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,,,https://msh.meity.gov.in/program/mshcorporate/samsung,https://msh.meity.gov.in/about/applyforthelogo,STARTUP_DIRECT,,,UNRESOLVED,,False,IDENTITY_OR_ROLE_REVIEW,Entity role requires Admin evidence review.,,meity380_65b645c378f0cc13adfc,,,meityev_291928e2ebe75b8eb891,,,,"MeityStartupHub Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 A + A - A A A REGISTER LOGIN ABOUT US Organisation Profile Team DIC MSH logo usage guidelines Apply for MSH logo Newsletter Contact Us Innovation Patent & IPR Support SCHEMES SAMRIDH TIDE 2.0 SITAA SASACT GENESIS PROGRAM MSH Corporate SBI TALLY RAZORPAY PARTNERSHIP MATHWORKS MICRON SAMSUNG ""SOLVE FOR TOMORROW"" GOOGLE APPSCALE 2023 IMPACT BHUMI - BSF DRISHTI - SSB IHMCL META XR Startup Program Global Startup Bridge IFTECH BRUSSELS 2025 VIVATECH 2023 VIVATECH 2022 COE INCUBATOR NETWORKS Startups Incubators Mentors Accelerators COE Investors RESOURCE Labs Venue Space Co working space Equipment Startup School IPR Support MEDIA Press Releases Social Media News Gallery Events G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More Publications CAREERS MEDIA Press Releases Social Me","MeityStartupHub Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 A + A - A A A REGISTER LOGIN ABOUT US Organisation Profile Team DIC MSH logo usage guidelines Apply for MSH logo Newsletter Contact Us Innovation Patent & IPR Support SCHEMES SAMRIDH TIDE 2.0 SITAA SASACT GENESIS PROGRAM MSH Corporate SBI TALLY RAZORPAY PARTNERSHIP MATHWORKS MICRON SAMSUNG ""SOLVE FOR TOMORROW"" GOOGLE APPSCALE 2023 IMPACT BHUMI - BSF DRISHTI - SSB IHMCL META XR Startup Program Global Startup Bridge IFTECH BRUSSELS 2025 VIVATECH 2023 VIVATECH 2022 COE INCUBATOR NETWORKS Startups Incubators Mentors Accelerators COE Investors RESOURCE Labs Venue Space Co working space Equipment Startup School IPR Support MEDIA Press Releases Social Media News Gallery Events G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More Publications CAREERS MEDIA Press Releases Social Media News Gallery EVENTS G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More REGISTER LOGIN PARTICIPATE MedTech OCP 4.0 MedTech is a Center of Entrepreneurship in the field of MediElectronics and Health Deadline: Mar 29, 2023 PROGRAMS > MSH CORPORATE > SAMSUNG ""SOL",OPENING_DATE_CONTEXT_NOT_PROVEN;CLOSING_DATE_CONTEXT_NOT_PROVEN;FOOTER_DATE_REMOVED;FOOTER_OR_PAGE_DATE_REMOVED,False,False
meitybundle_8df7764da3bdc9f14c8c,AUTO_RESOLVED,EXCLUDE_NON_CATALOGUE_EVENT_GROUP,Non-catalogue events/evidence — EVENT_OR_CONFERENCE,11,meitychild_f3692bde13fc3de13b07,identity_review,1,GENESIS,40,HIGH,NON_CATALOGUE_EVENT_OR_EVIDENCE,Strategic,Strategic,EVENT_OR_CONFERENCE,EVENT_OR_CONFERENCE,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,,,https://msh.meity.gov.in/program/mshcorporate/TALLY,https://msh.meity.gov.in/about/applyforthelogo,STARTUP_DIRECT,,,UNRESOLVED,,False,IDENTITY_OR_ROLE_REVIEW,Entity role requires Admin evidence review.,,meity380_315d4f13585bdcfbe1ef,,,meityev_c591ef6dab26edeca391,,,,"MeityStartupHub Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 A + A - A A A REGISTER LOGIN ABOUT US Organisation Profile Team DIC MSH logo usage guidelines Apply for MSH logo Newsletter Contact Us Innovation Patent & IPR Support SCHEMES SAMRIDH TIDE 2.0 SITAA SASACT GENESIS PROGRAM MSH Corporate SBI TALLY RAZORPAY PARTNERSHIP MATHWORKS MICRON SAMSUNG ""SOLVE FOR TOMORROW"" GOOGLE APPSCALE 2023 IMPACT BHUMI - BSF DRISHTI - SSB IHMCL META XR Startup Program Global Startup Bridge IFTECH BRUSSELS 2025 VIVATECH 2023 VIVATECH 2022 COE INCUBATOR NETWORKS Startups Incubators Mentors Accelerators COE Investors RESOURCE Labs Venue Space Co working space Equipment Startup School IPR Support MEDIA Press Releases Social Media News Gallery Events G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More Publications CAREERS MEDIA Press Releases Social Me","MeityStartupHub Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 A + A - A A A REGISTER LOGIN ABOUT US Organisation Profile Team DIC MSH logo usage guidelines Apply for MSH logo Newsletter Contact Us Innovation Patent & IPR Support SCHEMES SAMRIDH TIDE 2.0 SITAA SASACT GENESIS PROGRAM MSH Corporate SBI TALLY RAZORPAY PARTNERSHIP MATHWORKS MICRON SAMSUNG ""SOLVE FOR TOMORROW"" GOOGLE APPSCALE 2023 IMPACT BHUMI - BSF DRISHTI - SSB IHMCL META XR Startup Program Global Startup Bridge IFTECH BRUSSELS 2025 VIVATECH 2023 VIVATECH 2022 COE INCUBATOR NETWORKS Startups Incubators Mentors Accelerators COE Investors RESOURCE Labs Venue Space Co working space Equipment Startup School IPR Support MEDIA Press Releases Social Media News Gallery Events G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More Publications CAREERS MEDIA Press Releases Social Media News Gallery EVENTS G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More REGISTER LOGIN PARTICIPATE MedTech OCP 4.0 MedTech is a Center of Entrepreneurship in the field of MediElectronics and Health Deadline: Mar 29, 2023 PROGRAMS > MSH CORPORATE > TALLY Strate",OPENING_DATE_CONTEXT_NOT_PROVEN;CLOSING_DATE_CONTEXT_NOT_PROVEN;FOOTER_DATE_REMOVED;FOOTER_OR_PAGE_DATE_REMOVED,False,False
meitybundle_8df7764da3bdc9f14c8c,AUTO_RESOLVED,EXCLUDE_NON_CATALOGUE_EVENT_GROUP,Non-catalogue events/evidence — EVENT_OR_CONFERENCE,12,meitychild_0382a5916818c871eb41,identity_review,1,GENESIS,40,HIGH,NON_CATALOGUE_EVENT_OR_EVIDENCE,Tags,Tags,EVENT_OR_CONFERENCE,EVENT_OR_CONFERENCE,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,,,https://msh.meity.gov.in/startupschool,https://msh.meity.gov.in/about/applyforthelogo,STARTUP_DIRECT,,,UNRESOLVED,,False,IDENTITY_OR_ROLE_REVIEW,Entity role requires Admin evidence review.,,meity380_fd84c2ac68ce4153e6df,,,meityev_137bd01146dfd1970149,,,,"MeityStartupHub Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 A + A - A A A REGISTER LOGIN ABOUT US Organisation Profile Team DIC MSH logo usage guidelines Apply for MSH logo Newsletter Contact Us Innovation Patent & IPR Support SCHEMES SAMRIDH TIDE 2.0 SITAA SASACT GENESIS PROGRAM MSH Corporate SBI TALLY RAZORPAY PARTNERSHIP MATHWORKS MICRON SAMSUNG ""SOLVE FOR TOMORROW"" GOOGLE APPSCALE 2023 IMPACT BHUMI - BSF DRISHTI - SSB IHMCL META XR Startup Program Global Startup Bridge IFTECH BRUSSELS 2025 VIVATECH 2023 VIVATECH 2022 COE INCUBATOR NETWORKS Startups Incubators Mentors Accelerators COE Investors RESOURCE Labs Venue Space Co working space Equipment Startup School IPR Support MEDIA Press Releases Social Media News Gallery Events G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More Publications CAREERS MEDIA Press Releases Social Me","MeityStartupHub Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 A + A - A A A REGISTER LOGIN ABOUT US Organisation Profile Team DIC MSH logo usage guidelines Apply for MSH logo Newsletter Contact Us Innovation Patent & IPR Support SCHEMES SAMRIDH TIDE 2.0 SITAA SASACT GENESIS PROGRAM MSH Corporate SBI TALLY RAZORPAY PARTNERSHIP MATHWORKS MICRON SAMSUNG ""SOLVE FOR TOMORROW"" GOOGLE APPSCALE 2023 IMPACT BHUMI - BSF DRISHTI - SSB IHMCL META XR Startup Program Global Startup Bridge IFTECH BRUSSELS 2025 VIVATECH 2023 VIVATECH 2022 COE INCUBATOR NETWORKS Startups Incubators Mentors Accelerators COE Investors RESOURCE Labs Venue Space Co working space Equipment Startup School IPR Support MEDIA Press Releases Social Media News Gallery Events G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More Publications CAREERS MEDIA Press Releases Social Media News Gallery EVENTS G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More REGISTER LOGIN PARTICIPATE MedTech OCP 4.0 MedTech is a Center of Entrepreneurship in the field of MediElectronics and Health Deadline: Mar 29, 2023 RESOURCES > STARTUP SCHOOL Empower Your",OPENING_DATE_CONTEXT_NOT_PROVEN;CLOSING_DATE_CONTEXT_NOT_PROVEN;FOOTER_DATE_REMOVED;FOOTER_OR_PAGE_DATE_REMOVED,False,False
