candidate_id,canonical_name,entity_type,entity_reason,entity_confidence,record_kind,programme_status,application_status,status_basis,opening_date,closing_date,official_page_url,application_url,source,ministry,implementing_agency,startup_relevance,startup_relevance_confidence,parent_candidate_id,parent_master_id,parent_scheme_name,parent_resolution,related_candidate_id,existing_master_id,existing_public_record,evidence_id,evidence_excerpt,status_evidence,source_evidence_urls,quality_flags,admin_queue,publication_eligible,apply_action_allowed,duplicate_key
meity380_f10cc9ad6cc647699dca,MeityStartupHub,EVENT_OR_CONFERENCE,Event/conference page without call markers,0.88,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,Excluded page role,,2026-07-13,https://msh.meity.gov.in/booking/guesthouse,,MeitY Startup Hub,Ministry of Electronics and Information Technology (MeitY),MeitY Startup Hub,STARTUP_DIRECT,0.79,,,,UNRESOLVED,,,False,meityev_4c2be99170059cf31bb2,meity_69e691d281504b2c9135 NON_CATALOGUE 0.85 MeityStartupHub State https://msh.meity.gov.in/booking/guesthouse https://msh.meity.gov.in/booking/guesthouse https://msh.meity.gov.in/schemes/samridh rendered_dom STATUS_REQUIRES_VALIDATION 200 text/html 1 0 43 0 0 True GENERIC_OR_NAVIGATION_PAGE False 0.0 2026-07-13T06:55:20+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN Filters State Entity Type Lab Venue space (76) Co-Working Space Equipment Book Asset Name : Saaveri Seminar Hall Created by : Spmvv society for innovation incubation entrepreneurship-Technology business incubator (SSIIE-TBI). Location : Tirupati Book Asset Name : AIC ADT Manthan Auditorium Created by : AIC ADT Baramati Foundation Location : Pune Book Asset Name : Conference hall Created by : AIC NIFTTEA INCUBATION CENTRE FOR TEXTILES AN,meity_69e691d281504b2c9135 NON_CATALOGUE 0.85 MeityStartupHub State https://msh.meity.gov.in/booking/guesthouse https://msh.meity.gov.in/booking/guesthouse https://msh.meity.gov.in/schemes/samridh rendered_dom STATUS_REQUIRES_VALIDATION 200 text/html 1 0 43 0 0 True GENERIC_OR_NAVIGATION_PAGE False 0.0 2026-07-13T06:55:20+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN Filters State Entity Type Lab Venue space (76) Co-Working Space Equipment Book Asset Name : Saaveri Seminar Hall Created by : Spmvv society for innovation incubation entrepreneurship-Technology business incubator (SSIIE-TBI). Location : Tirupati Book Asset Name : AIC ADT Manthan Auditorium Created by : AIC ADT Baramati Foundation Location : Pune Book Asset Name : Conference hall Created by : AIC NIFTTEA INCUBATION CENTRE FOR TEXTILES AND APPARELS Location : TIRUPPUR Book Asset Name : Startup Pitching Room Created by : AIC NIFTTEA INCUBATION CENTRE FOR TEXTILES AND APPARELS Location : TIRUPPUR Book Asset Name : Training Hall Created by : AIC NIFTTEA INCUBATION CENTRE FOR TEXTILES AND APPARELS Location : TIRUPPUR Book Asset Name : L,https://msh.meity.gov.in/booking/guesthouse,,EXCLUDED_EVIDENCE,False,False,4523215836122ef4978e42b1487424b75157d080eb0371d33ab8cbebb0e2c8fb
meity380_eefcb8bcf8550ff666d7,MeityStartupHub,EVENT_OR_CONFERENCE,Event/conference page without call markers,0.88,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,Excluded page role,2023-08-17,2026-07-13,https://msh.meity.gov.in/g20dia/programs-at-glance,,MeitY Startup Hub,Ministry of Electronics and Information Technology (MeitY),MeitY Startup Hub,STARTUP_DIRECT,0.93,,,,UNRESOLVED,,,False,meityev_554007470e1c11da8f4f,"meity_2b9017c3d8151f2cfa0c DISCOVERY_INDEX 0.99 MeityStartupHub G20-DIA Agenda https://msh.meity.gov.in/g20dia/programs-at-glance https://msh.meity.gov.in/g20dia/programs-at-glance https://msh.meity.gov.in/schemes/samridh rendered_dom 200 text/html 1 0 44 0 0 True LISTING_OR_INDEX_PAGE False 0.0 2026-07-13T06:54:08+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN G20 DIA > Program at Glance G20-DIA Agenda Day 1 Day 2 Day 3 Download Programme At a Glance Day 1 - Aug 17, 2023 (Thursday) G20 Digital Innovation Alliance Summit Time Sessions 10:00 - 10:05 AM Lighting of Lamp 10:05- 10:10 AM Introduction by Shri Akash Tripathi, Joint Secretary, MeitY 10:10 - 10:17 AM Address by Ms. Debjani Ghosh, President, NASSCOM 10:17 - 10:25 AM Address by Shri Alkesh Kumar Sharma, Secretary, MeitY G20 Perspective on ""Dig","meity_2b9017c3d8151f2cfa0c DISCOVERY_INDEX 0.99 MeityStartupHub G20-DIA Agenda https://msh.meity.gov.in/g20dia/programs-at-glance https://msh.meity.gov.in/g20dia/programs-at-glance https://msh.meity.gov.in/schemes/samridh rendered_dom 200 text/html 1 0 44 0 0 True LISTING_OR_INDEX_PAGE False 0.0 2026-07-13T06:54:08+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN G20 DIA > Program at Glance G20-DIA Agenda Day 1 Day 2 Day 3 Download Programme At a Glance Day 1 - Aug 17, 2023 (Thursday) G20 Digital Innovation Alliance Summit Time Sessions 10:00 - 10:05 AM Lighting of Lamp 10:05- 10:10 AM Introduction by Shri Akash Tripathi, Joint Secretary, MeitY 10:10 - 10:17 AM Address by Ms. Debjani Ghosh, President, NASSCOM 10:17 - 10:25 AM Address by Shri Alkesh Kumar Sharma, Secretary, MeitY G20 Perspective on ""Digital Innovations Driving Economic Growth and Competitiveness” 10:25 - 10:45 AM India's G20 Presidency: Framework for Global Collaboration Address by Shri Rajeev Chandrasekhar Minister of State for Electronics and Information Technology and Skill Development and Entrepreneurship 10:45 - 10:47 AM Vote",https://msh.meity.gov.in/g20dia/programs-at-glance,,EXCLUDED_EVIDENCE,False,False,eef64b0a54bad61f16a223dc75f1880fc9d2fb6e43587f2b15e4e335fcf17a59
meity380_cc6d688afed074e5e462,MeityStartupHub,EVENT_OR_CONFERENCE,Event/conference page without call markers,0.88,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,Excluded page role,,2026-07-13,https://msh.meity.gov.in/program/mshcorporate/SBI,,MeitY Startup Hub,Ministry of Electronics and Information Technology (MeitY),MeitY Startup Hub,STARTUP_DIRECT,0.79,,,,UNRESOLVED,,,False,meityev_91ac18d43e6cfa1ccba1,"meity_b83d32f40aad208fa7e2 PROGRAMME_MASTER_CANDIDATE 0.9 MeityStartupHub MEITY STARTUP HUB PARTNERS WITH STATE BANK OF INDIA https://msh.meity.gov.in/program/mshcorporate/SBI https://msh.meity.gov.in/program/mshcorporate/SBI https://msh.meity.gov.in/schemes/samridh rendered_dom STATUS_REQUIRES_VALIDATION 200 text/html 1 0 43 0 0 True OFFICIAL_PROGRAMME_PATH False 0.0 2026-07-13T06:52:30+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN PROGRAMS > MSH CORPORATE > SBI MEITY STARTUP HUB PARTNERS WITH STATE BANK OF INDIA ENABLING STARTUP GROWTH THROUGH STRATEGIC FINANCIAL ACCESS As part of its mission to build a robust and inclusive startup ecosystem, MeitY Startup Hub (MSH) has partnered with the State Bank of India (SBI) — India’s largest public sector bank — to empower startups with the right mix of fin","meity_b83d32f40aad208fa7e2 PROGRAMME_MASTER_CANDIDATE 0.9 MeityStartupHub MEITY STARTUP HUB PARTNERS WITH STATE BANK OF INDIA https://msh.meity.gov.in/program/mshcorporate/SBI https://msh.meity.gov.in/program/mshcorporate/SBI https://msh.meity.gov.in/schemes/samridh rendered_dom STATUS_REQUIRES_VALIDATION 200 text/html 1 0 43 0 0 True OFFICIAL_PROGRAMME_PATH False 0.0 2026-07-13T06:52:30+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN PROGRAMS > MSH CORPORATE > SBI MEITY STARTUP HUB PARTNERS WITH STATE BANK OF INDIA ENABLING STARTUP GROWTH THROUGH STRATEGIC FINANCIAL ACCESS As part of its mission to build a robust and inclusive startup ecosystem, MeitY Startup Hub (MSH) has partnered with the State Bank of India (SBI) — India’s largest public sector bank — to empower startups with the right mix of financial access, strategic mentorship, and ecosystem enablement. BUILDING AWARENESS: BEYOND BANKING SBI joins hands with MSH not just as a banking institution, but as a committed growth partner. Through this collaboration, startups will benefit from: Access to financial literacy programs and mentorshi",https://msh.meity.gov.in/program/mshcorporate/SBI,,EXCLUDED_EVIDENCE,False,False,adf75f634cfdee2d0b5bc8c8a1e096d7c41d077d5ef84e66992d13283adcbf2e
meity380_0ccca47087b67a857c59,MeityStartupHub,EVENT_OR_CONFERENCE,Event/conference page without call markers,0.88,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,Excluded page role,,2026-07-13,https://msh.meity.gov.in/program/mshinternational/brussels,,MeitY Startup Hub,Ministry of Electronics and Information Technology (MeitY),MeitY Startup Hub,RELEVANCE_REVIEW,0.42,,,,UNRESOLVED,,meitycall_98f3c3720f15dae91ade,False,meityev_0064fb4f790f37b2b558,"meity_5abfa15d098bd8a59403 PROGRAMME_MASTER_CANDIDATE 0.9 MeityStartupHub https://msh.meity.gov.in/program/mshinternational/brussels https://msh.meity.gov.in/program/mshinternational/brussels https://msh.meity.gov.in/schemes/samridh rendered_dom STATUS_REQUIRES_VALIDATION 200 text/html 1 0 48 0 0 True OFFICIAL_PROGRAMME_PATH False 0.0 2026-07-13T06:53:44+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN As part of its mission to accelerate international market access and foster long-term global partnerships, MeitY Startup Hub led a high-impact delegation of Indian deep-tech startups to Brussels from May 26–29, 2025, under the MeitY Global Startup Bridge Program. This edition aimed to connect Indian startups with the European innovation ecosystem through cross-border collaboration, policy engagement, and","meity_5abfa15d098bd8a59403 PROGRAMME_MASTER_CANDIDATE 0.9 MeityStartupHub https://msh.meity.gov.in/program/mshinternational/brussels https://msh.meity.gov.in/program/mshinternational/brussels https://msh.meity.gov.in/schemes/samridh rendered_dom STATUS_REQUIRES_VALIDATION 200 text/html 1 0 48 0 0 True OFFICIAL_PROGRAMME_PATH False 0.0 2026-07-13T06:53:44+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN As part of its mission to accelerate international market access and foster long-term global partnerships, MeitY Startup Hub led a high-impact delegation of Indian deep-tech startups to Brussels from May 26–29, 2025, under the MeitY Global Startup Bridge Program. This edition aimed to connect Indian startups with the European innovation ecosystem through cross-border collaboration, policy engagement, and knowledge exchange.The program focused on enabling market access, forging corporate and government partnerships, unlocking investment opportunities, facilitating technology exchange, and deepening ecosystem engagement. The Brussels edition reaffirmed MeitY Startup Hub’s vision of enabling Indian st",https://msh.meity.gov.in/program/mshinternational/brussels,,EXCLUDED_EVIDENCE,False,False,e3e20249358714f42663c829a0599d558cffb73b79fe5d467b9ebfe681f25c48
meity380_76c47d93586385c34052,MeityStartupHub,EVENT_OR_CONFERENCE,Event/conference page without call markers,0.88,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,Excluded page role,2023-06-17,2026-07-13,https://msh.meity.gov.in/program/mshinternational/vivatech2023,,MeitY Startup Hub,Ministry of Electronics and Information Technology (MeitY),MeitY Startup Hub,RELEVANCE_REVIEW,0.42,,,,UNRESOLVED,,,False,meityev_dfb971b64be526d36464,"meity_c5326dd33bc853fa93f2 PROGRAMME_MASTER_CANDIDATE 0.9 MeityStartupHub VIVATECH 2023 https://msh.meity.gov.in/program/mshinternational/vivatech2023 https://msh.meity.gov.in/program/mshinternational/vivatech2023 https://msh.meity.gov.in/schemes/samridh rendered_dom STATUS_REQUIRES_VALIDATION 200 text/html 1 0 44 0 0 True OFFICIAL_PROGRAMME_PATH False 0.0 2026-07-13T06:53:50+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN PROGRAMS > Global Startup Bridge > VIVATECH 2023 VIVATECH 2023 In continuity to Indo-France relationship during 14-17 June, 2023, as part of bilateral trade initiative 62 Indian startups have showcased their participation in the event, these startup were supported under Ministry of Electronics and Information Technology and Department (MEITY) Startup Hub, Ministry of Electronics and","meity_c5326dd33bc853fa93f2 PROGRAMME_MASTER_CANDIDATE 0.9 MeityStartupHub VIVATECH 2023 https://msh.meity.gov.in/program/mshinternational/vivatech2023 https://msh.meity.gov.in/program/mshinternational/vivatech2023 https://msh.meity.gov.in/schemes/samridh rendered_dom STATUS_REQUIRES_VALIDATION 200 text/html 1 0 44 0 0 True OFFICIAL_PROGRAMME_PATH False 0.0 2026-07-13T06:53:50+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN PROGRAMS > Global Startup Bridge > VIVATECH 2023 VIVATECH 2023 In continuity to Indo-France relationship during 14-17 June, 2023, as part of bilateral trade initiative 62 Indian startups have showcased their participation in the event, these startup were supported under Ministry of Electronics and Information Technology and Department (MEITY) Startup Hub, Ministry of Electronics and Information Technology and Department and the Department for Promotion of Industry and Internal Trade (DPIIT), Ministry of Commerce and Industry. These startup get global opportunities to pitch the investor, showcased their product and also had networking opportunity to grow their business. The Pav",https://msh.meity.gov.in/program/mshinternational/vivatech2023,,EXCLUDED_EVIDENCE,False,False,cac6d402ea999812b3b4025f38ac75636d532edfda27062abc3cfecc7ae2dac6
meity380_2613b0530211fe5d48f1,MeityStartupHub,DIRECTORY_OR_LISTING,Generic directory/listing identity,0.99,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,Excluded page role,,,https://msh.meity.gov.in/whatsnew,,MeitY Startup Hub,Ministry of Electronics and Information Technology (MeitY),MeitY Startup Hub,RELEVANCE_REVIEW,0.42,,,,UNRESOLVED,,,False,meityev_826aeb40ec04842854e6,meity_b054ebba9fe4ed25337e CALL_INSTANCE_CANDIDATE 0.88 MeityStartupHub https://msh.meity.gov.in/whatsnew https://msh.meity.gov.in/whatsnew 147173e17ea741687247 STATUS_REQUIRES_VALIDATION 200 text/html 0 0 CALL_COHORT_CHALLENGE_SIGNAL False 0.0 2026-07-13T06:33:48+00:00,meity_b054ebba9fe4ed25337e CALL_INSTANCE_CANDIDATE 0.88 MeityStartupHub https://msh.meity.gov.in/whatsnew https://msh.meity.gov.in/whatsnew 147173e17ea741687247 STATUS_REQUIRES_VALIDATION 200 text/html 0 0 CALL_COHORT_CHALLENGE_SIGNAL False 0.0 2026-07-13T06:33:48+00:00,https://msh.meity.gov.in/whatsnew,,EXCLUDED_EVIDENCE,False,False,f97cc732153d073fb27cd65de7f5ec1cbdb4c0761a0bbb62512e7a6bbf850b2b
meity380_9b169df38318ea03ba4b,Offerings,UNRESOLVED_NON_CALL,Insufficient scheme/call evidence,0.35,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,Excluded page role,,,https://www.meity.gov.in/offerings?page=0,,MeitY Startup Hub,Ministry of Electronics and Information Technology (MeitY),MeitY Startup Hub,RELEVANCE_REVIEW,0.42,,,,UNRESOLVED,,,False,meityev_80c26b582c32fcd7ac37,NOT_QUEUE_ELIGIBLE_AFTER_GOVERNED_CLASSIFICATION Offerings https://www.meity.gov.in/offerings?page=0,NOT_QUEUE_ELIGIBLE_AFTER_GOVERNED_CLASSIFICATION Offerings https://www.meity.gov.in/offerings?page=0,https://www.meity.gov.in/offerings?page=0,,EXCLUDED_EVIDENCE,False,False,51020408ad9c4fa392001991632572dc26f849b1bdf56cdfc7c60bc244c59623
meity380_3f587686bb51641bf2ef,Organisationprofile,DIRECTORY_OR_LISTING,Generic directory/listing identity,0.99,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,Excluded page role,,,https://msh.meity.gov.in/about/organisationprofile,,MeitY Startup Hub,Ministry of Electronics and Information Technology (MeitY),MeitY Startup Hub,STARTUP_DIRECT,0.86,,,,UNRESOLVED,,meitycall_11ee67b180d2f208f8ef,False,meityev_7217c9645a1d26aa4032,"meitycall_11ee67b180d2f208f8ef Organisationprofile MeitY Startup Hub Ministry of Electronics and Information Technology (MeitY) MeitY Startup Hub APPLICATION_CALL CALL_INSTANCE 147173e17ea741687247 SAMRIDH CURATED_OFFICIAL_RELATIONSHIP https://msh.meity.gov.in/about/organisationprofile VERIFICATION_REQUIRED INSUFFICIENT_CURRENT_STATUS_EVIDENCE No verified current deadline and official application route were established. REQUIRES_ADMIN_VERIFICATION DIRECT_OR_REVIEW_REQUIRED UNKNOWN 0.600 True False Organisationprofile Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN MeitY Startup Hub India is among top 3 startup ecosystems in the world. In order to boost the Indian economy, innovation and entrepreneurship in the emerging focus area that is being aggressively promoted to give fillip to the Indian economy. A va","meitycall_11ee67b180d2f208f8ef Organisationprofile MeitY Startup Hub Ministry of Electronics and Information Technology (MeitY) MeitY Startup Hub APPLICATION_CALL CALL_INSTANCE 147173e17ea741687247 SAMRIDH CURATED_OFFICIAL_RELATIONSHIP https://msh.meity.gov.in/about/organisationprofile VERIFICATION_REQUIRED INSUFFICIENT_CURRENT_STATUS_EVIDENCE No verified current deadline and official application route were established. REQUIRES_ADMIN_VERIFICATION DIRECT_OR_REVIEW_REQUIRED UNKNOWN 0.600 True False Organisationprofile Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN MeitY Startup Hub India is among top 3 startup ecosystems in the world. In order to boost the Indian economy, innovation and entrepreneurship in the emerging focus area that is being aggressively promoted to give fillip to the Indian economy. A variety of innovation and IPR-related activities are being led and facilitated nationwide by the Ministry of Electronics and Information Technology (MeitY), Government of India, in an effort to grow this ecosystem. In order to facilitate MeitY’s vision of promoting technology innovation, start-ups and",https://msh.meity.gov.in/about/organisationprofile,,EXCLUDED_EVIDENCE,False,False,d3c318fca4406e883973fa3e81e8b72ecc57bf067a33fb28e3ff3571ac71c022
meity380_70999878361ee4b1be02,Press Release All,DIRECTORY_OR_LISTING,Generic directory/listing identity,0.99,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,Excluded page role,,,https://msh.meity.gov.in/media/press-release-all,,MeitY Startup Hub,Ministry of Electronics and Information Technology (MeitY),MeitY Startup Hub,STARTUP_DIRECT,0.79,,,,UNRESOLVED,,meitycall_ba1e7d64714d21401ed3,False,meityev_b778bc4cf382c8bbe830,"meitycall_ba1e7d64714d21401ed3 Press Release All MeitY Startup Hub Ministry of Electronics and Information Technology (MeitY) MeitY Startup Hub APPLICATION_CALL CALL_INSTANCE 147173e17ea741687247 SAMRIDH CURATED_OFFICIAL_RELATIONSHIP https://msh.meity.gov.in/media/press-release-all VERIFICATION_REQUIRED INSUFFICIENT_CURRENT_STATUS_EVIDENCE No verified current deadline and official application route were established. REQUIRES_ADMIN_VERIFICATION DIRECT_OR_REVIEW_REQUIRED UNKNOWN 0.600 True False Press Release All Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN MEDIA > PRESS RELEASE Press Releases Startup Mahakumbh day 1 showcases cutting-edge innovations across thematic pavilions Aug 2025 Read More AI & DeepTech Pavilion Takes Center Stage at Startup Mahakumbh, Showcasing India’s Tech Prowess Aug 2025 Read Mo","meitycall_ba1e7d64714d21401ed3 Press Release All MeitY Startup Hub Ministry of Electronics and Information Technology (MeitY) MeitY Startup Hub APPLICATION_CALL CALL_INSTANCE 147173e17ea741687247 SAMRIDH CURATED_OFFICIAL_RELATIONSHIP https://msh.meity.gov.in/media/press-release-all VERIFICATION_REQUIRED INSUFFICIENT_CURRENT_STATUS_EVIDENCE No verified current deadline and official application route were established. REQUIRES_ADMIN_VERIFICATION DIRECT_OR_REVIEW_REQUIRED UNKNOWN 0.600 True False Press Release All Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN MEDIA > PRESS RELEASE Press Releases Startup Mahakumbh day 1 showcases cutting-edge innovations across thematic pavilions Aug 2025 Read More AI & DeepTech Pavilion Takes Center Stage at Startup Mahakumbh, Showcasing India’s Tech Prowess Aug 2025 Read More MSH Startup policy forum to collaborate to support startup ecosystem. Aug 2025 Read More MeitY Startup Hub Partners SPF To Foster Deeptech Innovation Aug 2025 Read More MeitY Startup Hub throws open innovation challenge to build open-source consent systems for data protection law Aug 2025 Read Mo",https://msh.meity.gov.in/media/press-release-all,,EXCLUDED_EVIDENCE,False,False,ec2b7fb7612d931477ee74882ddfafcb53e3f8da6b87f90d6cffad3943baef33
meity380_29f53d3acf8ddfea5a33,risingaboveuncertainty-the2022sagaofindiantechstart-ups_0.pdf,UNRESOLVED_NON_CALL,Insufficient scheme/call evidence,0.35,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,Excluded page role,,,https://msh.meity.gov.in/assets/RisingAboveUncertainty-The2022SagaofIndianTechStart-ups_0.pdf,,MeitY Startup Hub,Ministry of Electronics and Information Technology (MeitY),MeitY Startup Hub,RELEVANCE_REVIEW,0.42,,,,UNRESOLVED,,,False,meityev_026d5d58f881dd1ed91b,meity_08ecd4ca8f86471e3d5e EVIDENCE_ONLY 0.98 risingaboveuncertainty-the2022sagaofindiantechstart-ups_0.pdf risingaboveuncertainty-the2022sagaofindiantechstart-ups_0.pdf https://msh.meity.gov.in/assets/RisingAboveUncertainty-The2022SagaofIndianTechStart-ups_0.pdf https://msh.meity.gov.in/assets/RisingAboveUncertainty-The2022SagaofIndianTechStart-ups_0.pdf https://msh.meity.gov.in/g20dia/g20diaoverview rendered_dom 200 application/pdf 2 0 0 0 0 False OFFICIAL_DOCUMENT_NOT_MASTER_IDENTITY False 0.0 2026-07-13T06:57:27+00:00,meity_08ecd4ca8f86471e3d5e EVIDENCE_ONLY 0.98 risingaboveuncertainty-the2022sagaofindiantechstart-ups_0.pdf risingaboveuncertainty-the2022sagaofindiantechstart-ups_0.pdf https://msh.meity.gov.in/assets/RisingAboveUncertainty-The2022SagaofIndianTechStart-ups_0.pdf https://msh.meity.gov.in/assets/RisingAboveUncertainty-The2022SagaofIndianTechStart-ups_0.pdf https://msh.meity.gov.in/g20dia/g20diaoverview rendered_dom 200 application/pdf 2 0 0 0 0 False OFFICIAL_DOCUMENT_NOT_MASTER_IDENTITY False 0.0 2026-07-13T06:57:27+00:00,https://msh.meity.gov.in/assets/RisingAboveUncertainty-The2022SagaofIndianTechStart-ups_0.pdf,,EXCLUDED_EVIDENCE,False,False,5cd8c9fb775cc32fa091372f971f55717be61bc3eead272a375770ac57283fb1
meity380_3a3535e19d1fd1cd1fae,Schemes,DIRECTORY_OR_LISTING,Generic directory/listing identity,0.99,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,Excluded page role,,,https://msh.meity.gov.in/api/schemes,,MeitY Startup Hub,Ministry of Electronics and Information Technology (MeitY),MeitY Startup Hub,RELEVANCE_REVIEW,0.42,,,,UNRESOLVED,,,False,meityev_dac9f13bd103ebd39a69,,,https://msh.meity.gov.in/api/schemes,,EXCLUDED_EVIDENCE,False,False,4275a0d086c190208f5302c38bc37864989d64807399e59ec3028199c4e03bfd
meity380_d9bb7cecc08efae26593,Schemes,DIRECTORY_OR_LISTING,Generic directory/listing identity,0.99,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,Excluded page role,,,https://msh.meity.gov.in/api/v1/schemes,,MeitY Startup Hub,Ministry of Electronics and Information Technology (MeitY),MeitY Startup Hub,RELEVANCE_REVIEW,0.42,,,,UNRESOLVED,,,False,meityev_2edb43eefdbedcd54ac2,,,https://msh.meity.gov.in/api/v1/schemes,,EXCLUDED_EVIDENCE,False,False,72cc6c5d25541645de850f7af5af39c3aa86999776de4b7f4d5d318bb90493ff
meity380_08c2eb1776aba9c33f0b,Schemes,DIRECTORY_OR_LISTING,Generic directory/listing identity,0.99,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,Excluded page role,,,https://msh.meity.gov.in/backend/api/schemes,,MeitY Startup Hub,Ministry of Electronics and Information Technology (MeitY),MeitY Startup Hub,RELEVANCE_REVIEW,0.42,,,,UNRESOLVED,,,False,meityev_77c69246efcfe6acf0e6,,,https://msh.meity.gov.in/backend/api/schemes,,EXCLUDED_EVIDENCE,False,False,44cad39e199773969d8cfefde5e71c9009f5ffa85b5db944c07784ae24fdc75a
meity380_5ff6550c4495af214aad,Schemes,DIRECTORY_OR_LISTING,Generic directory/listing identity,0.99,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,Excluded page role,,,https://msh.meity.gov.in/schemes,,MeitY Startup Hub,Ministry of Electronics and Information Technology (MeitY),MeitY Startup Hub,RELEVANCE_REVIEW,0.42,,,,UNRESOLVED,,,False,meityev_52c9cfd030a16a31f916,,,https://msh.meity.gov.in/schemes,,EXCLUDED_EVIDENCE,False,False,e7decbd9f5b2d81e74abc37f001badb6137a5ab1cf535fdb6a633a1f6e8eb4d9
meity380_eb27c3b4a7ccfcf8dd97,"The Ministry of Electronics and Information Technology (MeitY) launched MeitY Mitra, India’s first-ever AI chatbot integrated into a government website, enhancing accessibility and user support.",UNRESOLVED_NON_CALL,Insufficient scheme/call evidence,0.35,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,Excluded page role,,,https://msh.meity.gov.in/media/press-release-all,,MeitY Startup Hub,Ministry of Electronics and Information Technology (MeitY),MeitY Startup Hub,RELEVANCE_REVIEW,0.42,,,,UNRESOLVED,,meitycall_ba1e7d64714d21401ed3,False,meityev_f0278c76395d983919c2,"NOT_QUEUE_ELIGIBLE_AFTER_GOVERNED_CLASSIFICATION The Ministry of Electronics and Information Technology (MeitY) launched MeitY Mitra, India’s first-ever AI chatbot integrated into a government website, enhancing accessibility and user support. https://msh.meity.gov.in/media/press-release-all","NOT_QUEUE_ELIGIBLE_AFTER_GOVERNED_CLASSIFICATION The Ministry of Electronics and Information Technology (MeitY) launched MeitY Mitra, India’s first-ever AI chatbot integrated into a government website, enhancing accessibility and user support. https://msh.meity.gov.in/media/press-release-all",https://msh.meity.gov.in/media/press-release-all,,EXCLUDED_EVIDENCE,False,False,8184d802feccc5575b9f4b691abc6e8b97180c5533395adb0dddf7b17416eeee
