canonical_name,original_canonical_name,entity_type,source_entity_type,record_kind,application_status,programme_status,opening_date,closing_date,official_page_url,application_url,source,ministry,implementing_agency,startup_relevance,parent_master_id,parent_scheme_name,parent_resolution,existing_master_id,existing_public_record,identity_family,disposition,decision_reason,document_role,source_candidate_id,source_candidate_ids,source_candidate_count,source_evidence_id,evidence_ids,source_titles,source_urls,evidence_excerpt,status_evidence,quality_flags,publication_eligible,apply_action_allowed
XR Startup Program,XR Startup Program,RESULT_ANNOUNCEMENT,RESULT_ANNOUNCEMENT,CALL_EVENT,HISTORICAL_CLOSED,HISTORICAL_CLOSED,,,https://msh.meity.gov.in/program/mshcorporate/xr-startup-program,https://msh.meity.gov.in/about/applyforthelogo,MeitY Startup Hub,Ministry of Electronics and Information Technology (MeitY),MeitY Startup Hub,STARTUP_DIRECT,meitycall_2f886d6194cb0b281a16,Xr Startup Program,LINKED_TO_CALL_CANDIDATE,meitycall_2f886d6194cb0b281a16,False,xr startup program,PURIFIED_HISTORICAL_EVENT,Historical or result evidence retained.,,meity380_d529daa3546fbbb07c5c,meity380_d529daa3546fbbb07c5c,1,meityev_a1dcfdf652320f999ed5,meityev_a1dcfdf652320f999ed5,XR Startup Program,https://msh.meity.gov.in/program/mshcorporate/xr-startup-program,"MeityStartupHub Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 A + A - A A A REGISTER LOGIN ABOUT US Organisation Profile Team DIC MSH logo usage guidelines Apply for MSH logo Newsletter Contact Us Innovation Patent & IPR Support SCHEMES SAMRIDH TIDE 2.0 SITAA SASACT GENESIS PROGRAM MSH Corporate SBI TALLY RAZORPAY PARTNERSHIP MATHWORKS MICRON SAMSUNG ""SOLVE FOR TOMORROW"" GOOGLE APPSCALE 2023 IMPACT BHUMI - BSF DRISHTI - SSB IHMCL META XR Startup Program Global Startup Bridge IFTECH BRUSSELS 2025 VIVATECH 2023 VIVATECH 2022 COE INCUBATOR NETWORKS Startups Incubators Mentors Accelerators COE Investors RESOURCE Labs Venue Space Co working space Equipment Startup School IPR Support MEDIA Press Releases Social Media News Gallery Events G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More Publications CAREERS MEDIA Press Releases Social Me","MeityStartupHub Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 A + A - A A A REGISTER LOGIN ABOUT US Organisation Profile Team DIC MSH logo usage guidelines Apply for MSH logo Newsletter Contact Us Innovation Patent & IPR Support SCHEMES SAMRIDH TIDE 2.0 SITAA SASACT GENESIS PROGRAM MSH Corporate SBI TALLY RAZORPAY PARTNERSHIP MATHWORKS MICRON SAMSUNG ""SOLVE FOR TOMORROW"" GOOGLE APPSCALE 2023 IMPACT BHUMI - BSF DRISHTI - SSB IHMCL META XR Startup Program Global Startup Bridge IFTECH BRUSSELS 2025 VIVATECH 2023 VIVATECH 2022 COE INCUBATOR NETWORKS Startups Incubators Mentors Accelerators COE Investors RESOURCE Labs Venue Space Co working space Equipment Startup School IPR Support MEDIA Press Releases Social Media News Gallery Events G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More Publications CAREERS MEDIA Press Releases Social Media News Gallery EVENTS G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More REGISTER LOGIN PARTICIPATE MedTech OCP 4.0 MedTech is a Center of Entrepreneurship in the field of MediElectronics and Health Deadline: Mar 29, 2023 Shortlisted Startups XR Startup Program",OPENING_DATE_CONTEXT_NOT_PROVEN;CLOSING_DATE_CONTEXT_NOT_PROVEN,False,False
SAMRIDH,SAMRIDH,RESULT_ANNOUNCEMENT,RESULT_ANNOUNCEMENT,CALL_EVENT,HISTORICAL_CLOSED,HISTORICAL_CLOSED,,,https://msh.meity.gov.in/schemes/samridh,,MeitY Startup Hub,Ministry of Electronics and Information Technology (MeitY),MeitY Startup Hub,STARTUP_AND_ECOSYSTEM,,SAMRIDH,LINKED_TO_CALL_CANDIDATE,,False,samridh,PURIFIED_HISTORICAL_EVENT,Historical or result evidence retained.,,meity380_16a7dbf5568e6262acea,meity380_16a7dbf5568e6262acea,1,meityev_2b71aeeed226ef435351,meityev_2b71aeeed226ef435351,SAMRIDH,https://msh.meity.gov.in/schemes/samridh,"147173e17ea741687247 SAMRIDH SAMRIDH SCHEME Ministry of Electronics and Information Technology (MeitY) Ministry of Electronics and Information Technology (MeitY) MeitY Startup Hub (MSH), Digital India Corporation MeitY Startup Hub (MSH) CURRENT_SCHEME_INFORMATION_AVAILABLE APPLICATION_STATUS_REQUIRES_VERIFICATION Support existing and upcoming accelerators to select and accelerate promising product-based and IT-based startups, helping them scale through customer connections, investor connections, product enhancement and international-market access. Direct scheme partners are existing or upcoming accelerators operating in India. The scheme document requires relevant incubation or accelerator experience, startup-support track record, suitable infrastructure, mentor and investor networks, and capability to run structured cohorts. Startups participate as downstream beneficiaries through accel","147173e17ea741687247 SAMRIDH SAMRIDH SCHEME Ministry of Electronics and Information Technology (MeitY) Ministry of Electronics and Information Technology (MeitY) MeitY Startup Hub (MSH), Digital India Corporation MeitY Startup Hub (MSH) CURRENT_SCHEME_INFORMATION_AVAILABLE APPLICATION_STATUS_REQUIRES_VERIFICATION Support existing and upcoming accelerators to select and accelerate promising product-based and IT-based startups, helping them scale through customer connections, investor connections, product enhancement and international-market access. Direct scheme partners are existing or upcoming accelerators operating in India. The scheme document requires relevant incubation or accelerator experience, startup-support track record, suitable infrastructure, mentor and investor networks, and capability to run structured cohorts. Startups participate as downstream beneficiaries through accelerators selected under cohort-specific calls. Eligible accelerators as direct scheme partners and selected product-based or IT-based startups as downstream beneficiaries. Potential technology and software-product startups requiring acceleration from product or prototype development towards commercia",,False,False
Brussels,Brussels,PERMANENT_PROGRAMME,PERMANENT_PROGRAMME,SCHEME_PROGRAMME,SCHEME_INFORMATION_AVAILABLE,SCHEME_INFORMATION_AVAILABLE,,,https://msh.meity.gov.in/program/mshinternational/brussels,,MeitY Startup Hub,Ministry of Electronics and Information Technology (MeitY),MeitY Startup Hub,RELEVANCE_REVIEW,,,NOT_APPLICABLE,meitycall_98f3c3720f15dae91ade,False,,IDENTITY_OR_ROLE_REVIEW,Permanent-programme evidence is insufficient for a canonical identity.,,meity380_840a0b80638b6bfb3bae,,,meityev_cfa18f00cd32d7315cf1,,,,"meitycall_98f3c3720f15dae91ade Brussels https://msh.meity.gov.in/program/mshinternational/brussels PUBLISHED 1 VERIFICATION_REQUIRED EVENT_OR_CONFERENCE The evidence describes an event, summit, delegation or conference, not a live application window. NON_CALL_PAGE False Retain as ecosystem history only if separately governed. 3","meitycall_98f3c3720f15dae91ade Brussels https://msh.meity.gov.in/program/mshinternational/brussels PUBLISHED 1 VERIFICATION_REQUIRED EVENT_OR_CONFERENCE The evidence describes an event, summit, delegation or conference, not a live application window. NON_CALL_PAGE False Retain as ecosystem history only if separately governed. 3",,False,False
Vivatech,Vivatech,PERMANENT_PROGRAMME,PERMANENT_PROGRAMME,SCHEME_PROGRAMME,SCHEME_INFORMATION_AVAILABLE,SCHEME_INFORMATION_AVAILABLE,,,https://msh.meity.gov.in/program/mshinternational/vivatech,,MeitY Startup Hub,Ministry of Electronics and Information Technology (MeitY),MeitY Startup Hub,RELEVANCE_REVIEW,,,NOT_APPLICABLE,meitycall_f76675fa4a424f58ed0b,False,,IDENTITY_OR_ROLE_REVIEW,Permanent-programme evidence is insufficient for a canonical identity.,,meity380_e8e8491eff2419a14f20,,,meityev_bd3e3f5e03da5ec31d5a,,,,"meitycall_f76675fa4a424f58ed0b Vivatech https://msh.meity.gov.in/program/mshinternational/vivatech PUBLISHED 1 VERIFICATION_REQUIRED EVENT_OR_CONFERENCE The evidence describes an event, summit, delegation or conference, not a live application window. NON_CALL_PAGE False Retain as ecosystem history only if separately governed. 3","meitycall_f76675fa4a424f58ed0b Vivatech https://msh.meity.gov.in/program/mshinternational/vivatech PUBLISHED 1 VERIFICATION_REQUIRED EVENT_OR_CONFERENCE The evidence describes an event, summit, delegation or conference, not a live application window. NON_CALL_PAGE False Retain as ecosystem history only if separately governed. 3",,False,False
Barrier-less Free-flow Tolling System and Intelligent Traffic Management System for IHMCL,Barrier-less Free-flow Tolling System and Intelligent Traffic Management System for IHMCL,ORGANISATION_PROFILE,ORGANISATION_PROFILE,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,,,https://msh.meity.gov.in/program/mshcorporate/ihmcl,https://msh.meity.gov.in/about/applyforthelogo,MeitY Startup Hub,Ministry of Electronics and Information Technology (MeitY),MeitY Startup Hub,STARTUP_DIRECT,,,UNRESOLVED,meitycall_b2b15a80eaf08c64193e,False,,IDENTITY_OR_ROLE_REVIEW,Entity role requires Admin evidence review.,,meity380_8c5d3afe60af2b171047,,,meityev_ab452bb26518003dced6,,,,"MeityStartupHub Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 A + A - A A A REGISTER LOGIN ABOUT US Organisation Profile Team DIC MSH logo usage guidelines Apply for MSH logo Newsletter Contact Us Innovation Patent & IPR Support SCHEMES SAMRIDH TIDE 2.0 SITAA SASACT GENESIS PROGRAM MSH Corporate SBI TALLY RAZORPAY PARTNERSHIP MATHWORKS MICRON SAMSUNG ""SOLVE FOR TOMORROW"" GOOGLE APPSCALE 2023 IMPACT BHUMI - BSF DRISHTI - SSB IHMCL META XR Startup Program Global Startup Bridge IFTECH BRUSSELS 2025 VIVATECH 2023 VIVATECH 2022 COE INCUBATOR NETWORKS Startups Incubators Mentors Accelerators COE Investors RESOURCE Labs Venue Space Co working space Equipment Startup School IPR Support MEDIA Press Releases Social Media News Gallery Events G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More Publications CAREERS MEDIA Press Releases Social Me","MeityStartupHub Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 A + A - A A A REGISTER LOGIN ABOUT US Organisation Profile Team DIC MSH logo usage guidelines Apply for MSH logo Newsletter Contact Us Innovation Patent & IPR Support SCHEMES SAMRIDH TIDE 2.0 SITAA SASACT GENESIS PROGRAM MSH Corporate SBI TALLY RAZORPAY PARTNERSHIP MATHWORKS MICRON SAMSUNG ""SOLVE FOR TOMORROW"" GOOGLE APPSCALE 2023 IMPACT BHUMI - BSF DRISHTI - SSB IHMCL META XR Startup Program Global Startup Bridge IFTECH BRUSSELS 2025 VIVATECH 2023 VIVATECH 2022 COE INCUBATOR NETWORKS Startups Incubators Mentors Accelerators COE Investors RESOURCE Labs Venue Space Co working space Equipment Startup School IPR Support MEDIA Press Releases Social Media News Gallery Events G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More Publications CAREERS MEDIA Press Releases Social Media News Gallery EVENTS G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More REGISTER LOGIN PARTICIPATE MedTech OCP 4.0 MedTech is a Center of Entrepreneurship in the field of MediElectronics and Health Deadline: Mar 29, 2023 PROGRAMS > MSH CORPORATE > IHMCL Barrie",OPENING_DATE_CONTEXT_NOT_PROVEN;CLOSING_DATE_CONTEXT_NOT_PROVEN;FOOTER_DATE_REMOVED;FOOTER_OR_PAGE_DATE_REMOVED,False,False
BHUMI – BSF,BHUMI – BSF,ORGANISATION_PROFILE,ORGANISATION_PROFILE,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,,,https://msh.meity.gov.in/program/mshcorporate/bhumi,https://msh.meity.gov.in/about/applyforthelogo,MeitY Startup Hub,Ministry of Electronics and Information Technology (MeitY),MeitY Startup Hub,STARTUP_DIRECT,,,UNRESOLVED,meitycall_a95e53af41b5c53999cf,False,,IDENTITY_OR_ROLE_REVIEW,Entity role requires Admin evidence review.,,meity380_cb041d834c58252d003d,,,meityev_9efbcbdd6fedf36a73c8,,,,"MeityStartupHub Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 A + A - A A A REGISTER LOGIN ABOUT US Organisation Profile Team DIC MSH logo usage guidelines Apply for MSH logo Newsletter Contact Us Innovation Patent & IPR Support SCHEMES SAMRIDH TIDE 2.0 SITAA SASACT GENESIS PROGRAM MSH Corporate SBI TALLY RAZORPAY PARTNERSHIP MATHWORKS MICRON SAMSUNG ""SOLVE FOR TOMORROW"" GOOGLE APPSCALE 2023 IMPACT BHUMI - BSF DRISHTI - SSB IHMCL META XR Startup Program Global Startup Bridge IFTECH BRUSSELS 2025 VIVATECH 2023 VIVATECH 2022 COE INCUBATOR NETWORKS Startups Incubators Mentors Accelerators COE Investors RESOURCE Labs Venue Space Co working space Equipment Startup School IPR Support MEDIA Press Releases Social Media News Gallery Events G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More Publications CAREERS MEDIA Press Releases Social Me","MeityStartupHub Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 A + A - A A A REGISTER LOGIN ABOUT US Organisation Profile Team DIC MSH logo usage guidelines Apply for MSH logo Newsletter Contact Us Innovation Patent & IPR Support SCHEMES SAMRIDH TIDE 2.0 SITAA SASACT GENESIS PROGRAM MSH Corporate SBI TALLY RAZORPAY PARTNERSHIP MATHWORKS MICRON SAMSUNG ""SOLVE FOR TOMORROW"" GOOGLE APPSCALE 2023 IMPACT BHUMI - BSF DRISHTI - SSB IHMCL META XR Startup Program Global Startup Bridge IFTECH BRUSSELS 2025 VIVATECH 2023 VIVATECH 2022 COE INCUBATOR NETWORKS Startups Incubators Mentors Accelerators COE Investors RESOURCE Labs Venue Space Co working space Equipment Startup School IPR Support MEDIA Press Releases Social Media News Gallery Events G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More Publications CAREERS MEDIA Press Releases Social Media News Gallery EVENTS G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More REGISTER LOGIN PARTICIPATE MedTech OCP 4.0 MedTech is a Center of Entrepreneurship in the field of MediElectronics and Health Deadline: Mar 29, 2023 PROGRAMS > MSH CORPORATE > BHUMI – BSF ",OPENING_DATE_CONTEXT_NOT_PROVEN;CLOSING_DATE_CONTEXT_NOT_PROVEN;FOOTER_DATE_REMOVED;FOOTER_OR_PAGE_DATE_REMOVED,False,False
Brussels,Brussels,EVENT_OR_CONFERENCE,EVENT_OR_CONFERENCE,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,,,https://msh.meity.gov.in/program/mshinternational/brussels,,MeitY Startup Hub,Ministry of Electronics and Information Technology (MeitY),MeitY Startup Hub,RELEVANCE_REVIEW,,,UNRESOLVED,meitycall_98f3c3720f15dae91ade,False,,IDENTITY_OR_ROLE_REVIEW,Entity role requires Admin evidence review.,,meity380_5e10e35050d3293afed9,,,meityev_9dc3790ca8f1a965e856,,,,"meitycall_98f3c3720f15dae91ade Brussels MeitY Startup Hub Ministry of Electronics and Information Technology (MeitY) MeitY Startup Hub APPLICATION_CALL CALL_INSTANCE 147173e17ea741687247 SAMRIDH CURATED_OFFICIAL_RELATIONSHIP https://msh.meity.gov.in/program/mshinternational/brussels VERIFICATION_REQUIRED INSUFFICIENT_CURRENT_STATUS_EVIDENCE No verified current deadline and official application route were established. REQUIRES_ADMIN_VERIFICATION DIRECT_OR_REVIEW_REQUIRED UNKNOWN 0.600 True False Brussels Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN As part of its mission to accelerate international market access and foster long-term global partnerships, MeitY Startup Hub led a high-impact delegation of Indian deep-tech startups to Brussels from May 26–29, 2025, under the MeitY Global Startup Bridge Progra","meitycall_98f3c3720f15dae91ade Brussels MeitY Startup Hub Ministry of Electronics and Information Technology (MeitY) MeitY Startup Hub APPLICATION_CALL CALL_INSTANCE 147173e17ea741687247 SAMRIDH CURATED_OFFICIAL_RELATIONSHIP https://msh.meity.gov.in/program/mshinternational/brussels VERIFICATION_REQUIRED INSUFFICIENT_CURRENT_STATUS_EVIDENCE No verified current deadline and official application route were established. REQUIRES_ADMIN_VERIFICATION DIRECT_OR_REVIEW_REQUIRED UNKNOWN 0.600 True False Brussels Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN As part of its mission to accelerate international market access and foster long-term global partnerships, MeitY Startup Hub led a high-impact delegation of Indian deep-tech startups to Brussels from May 26–29, 2025, under the MeitY Global Startup Bridge Program. This edition aimed to connect Indian startups with the European innovation ecosystem through cross-border collaboration, policy engagement, and knowledge exchange.The program focused on enabling market access, forging corporate and government partnerships, unlocking investment opportunities, faci",,False,False
Click on the tabs to know more:,Click on the tabs to know more:,EVENT_OR_CONFERENCE,EVENT_OR_CONFERENCE,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,,,https://msh.meity.gov.in/program/mshinternational/brussels,https://msh.meity.gov.in/about/applyforthelogo,MeitY Startup Hub,Ministry of Electronics and Information Technology (MeitY),MeitY Startup Hub,STARTUP_DIRECT,,,UNRESOLVED,meitycall_98f3c3720f15dae91ade,False,,IDENTITY_OR_ROLE_REVIEW,Entity role requires Admin evidence review.,,meity380_a221b9e5ce8f2b75d694,,,meityev_61ddb32757a37728f330,,,,"MeityStartupHub Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 A + A - A A A REGISTER LOGIN ABOUT US Organisation Profile Team DIC MSH logo usage guidelines Apply for MSH logo Newsletter Contact Us Innovation Patent & IPR Support SCHEMES SAMRIDH TIDE 2.0 SITAA SASACT GENESIS PROGRAM MSH Corporate SBI TALLY RAZORPAY PARTNERSHIP MATHWORKS MICRON SAMSUNG ""SOLVE FOR TOMORROW"" GOOGLE APPSCALE 2023 IMPACT BHUMI - BSF DRISHTI - SSB IHMCL META XR Startup Program Global Startup Bridge IFTECH BRUSSELS 2025 VIVATECH 2023 VIVATECH 2022 COE INCUBATOR NETWORKS Startups Incubators Mentors Accelerators COE Investors RESOURCE Labs Venue Space Co working space Equipment Startup School IPR Support MEDIA Press Releases Social Media News Gallery Events G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More Publications CAREERS MEDIA Press Releases Social Me","MeityStartupHub Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 A + A - A A A REGISTER LOGIN ABOUT US Organisation Profile Team DIC MSH logo usage guidelines Apply for MSH logo Newsletter Contact Us Innovation Patent & IPR Support SCHEMES SAMRIDH TIDE 2.0 SITAA SASACT GENESIS PROGRAM MSH Corporate SBI TALLY RAZORPAY PARTNERSHIP MATHWORKS MICRON SAMSUNG ""SOLVE FOR TOMORROW"" GOOGLE APPSCALE 2023 IMPACT BHUMI - BSF DRISHTI - SSB IHMCL META XR Startup Program Global Startup Bridge IFTECH BRUSSELS 2025 VIVATECH 2023 VIVATECH 2022 COE INCUBATOR NETWORKS Startups Incubators Mentors Accelerators COE Investors RESOURCE Labs Venue Space Co working space Equipment Startup School IPR Support MEDIA Press Releases Social Media News Gallery Events G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More Publications CAREERS MEDIA Press Releases Social Media News Gallery EVENTS G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More REGISTER LOGIN PARTICIPATE MedTech OCP 4.0 MedTech is a Center of Entrepreneurship in the field of MediElectronics and Health Deadline: Mar 29, 2023 As part of its mission to accelerate in",OPENING_DATE_CONTEXT_NOT_PROVEN;CLOSING_DATE_CONTEXT_NOT_PROVEN;FOOTER_DATE_REMOVED;FOOTER_OR_PAGE_DATE_REMOVED,False,False
Conference,Conference,EVENT_OR_CONFERENCE,EVENT_OR_CONFERENCE,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,,,https://msh.meity.gov.in/g20dia/the-summit,,MeitY Startup Hub,Ministry of Electronics and Information Technology (MeitY),MeitY Startup Hub,RELEVANCE_REVIEW,,,UNRESOLVED,meitycall_8d44c653724d98cb049d,False,,IDENTITY_OR_ROLE_REVIEW,Entity role requires Admin evidence review.,,meity380_ad7f0450557a37bd0079,,,meityev_0d642604a383a444fff0,,,,NOT_QUEUE_ELIGIBLE_AFTER_GOVERNED_CLASSIFICATION Conference https://msh.meity.gov.in/g20dia/the-summit,NOT_QUEUE_ELIGIBLE_AFTER_GOVERNED_CLASSIFICATION Conference https://msh.meity.gov.in/g20dia/the-summit,,False,False
DRISHTI - SSB,DRISHTI - SSB,ORGANISATION_PROFILE,ORGANISATION_PROFILE,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,,,https://msh.meity.gov.in/program/mshcorporate/drishti,https://msh.meity.gov.in/about/applyforthelogo,MeitY Startup Hub,Ministry of Electronics and Information Technology (MeitY),MeitY Startup Hub,STARTUP_DIRECT,,,UNRESOLVED,meitycall_533fd1397d9885d223d2,False,,IDENTITY_OR_ROLE_REVIEW,Entity role requires Admin evidence review.,,meity380_01e274721a54b31e3f6c,,,meityev_fd6241f2ccd0f285d221,,,,"MeityStartupHub Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 A + A - A A A REGISTER LOGIN ABOUT US Organisation Profile Team DIC MSH logo usage guidelines Apply for MSH logo Newsletter Contact Us Innovation Patent & IPR Support SCHEMES SAMRIDH TIDE 2.0 SITAA SASACT GENESIS PROGRAM MSH Corporate SBI TALLY RAZORPAY PARTNERSHIP MATHWORKS MICRON SAMSUNG ""SOLVE FOR TOMORROW"" GOOGLE APPSCALE 2023 IMPACT BHUMI - BSF DRISHTI - SSB IHMCL META XR Startup Program Global Startup Bridge IFTECH BRUSSELS 2025 VIVATECH 2023 VIVATECH 2022 COE INCUBATOR NETWORKS Startups Incubators Mentors Accelerators COE Investors RESOURCE Labs Venue Space Co working space Equipment Startup School IPR Support MEDIA Press Releases Social Media News Gallery Events G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More Publications CAREERS MEDIA Press Releases Social Me","MeityStartupHub Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 A + A - A A A REGISTER LOGIN ABOUT US Organisation Profile Team DIC MSH logo usage guidelines Apply for MSH logo Newsletter Contact Us Innovation Patent & IPR Support SCHEMES SAMRIDH TIDE 2.0 SITAA SASACT GENESIS PROGRAM MSH Corporate SBI TALLY RAZORPAY PARTNERSHIP MATHWORKS MICRON SAMSUNG ""SOLVE FOR TOMORROW"" GOOGLE APPSCALE 2023 IMPACT BHUMI - BSF DRISHTI - SSB IHMCL META XR Startup Program Global Startup Bridge IFTECH BRUSSELS 2025 VIVATECH 2023 VIVATECH 2022 COE INCUBATOR NETWORKS Startups Incubators Mentors Accelerators COE Investors RESOURCE Labs Venue Space Co working space Equipment Startup School IPR Support MEDIA Press Releases Social Media News Gallery Events G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More Publications CAREERS MEDIA Press Releases Social Media News Gallery EVENTS G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More REGISTER LOGIN PARTICIPATE MedTech OCP 4.0 MedTech is a Center of Entrepreneurship in the field of MediElectronics and Health Deadline: Mar 29, 2023 PROGRAMS > MSH CORPORATE > DRISHTI - SS",OPENING_DATE_CONTEXT_NOT_PROVEN;CLOSING_DATE_CONTEXT_NOT_PROVEN;FOOTER_DATE_REMOVED;FOOTER_OR_PAGE_DATE_REMOVED,False,False
Exhibition,Exhibition,EVENT_OR_CONFERENCE,EVENT_OR_CONFERENCE,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,,,https://msh.meity.gov.in/g20dia/exhibition,,MeitY Startup Hub,Ministry of Electronics and Information Technology (MeitY),MeitY Startup Hub,RELEVANCE_REVIEW,,,UNRESOLVED,,False,,IDENTITY_OR_ROLE_REVIEW,Entity role requires Admin evidence review.,,meity380_97efb86cfb4b9105242a,,,meityev_f2ac99658f762bd5e91d,,,,NOT_QUEUE_ELIGIBLE_AFTER_GOVERNED_CLASSIFICATION Exhibition https://msh.meity.gov.in/g20dia/exhibition,NOT_QUEUE_ELIGIBLE_AFTER_GOVERNED_CLASSIFICATION Exhibition https://msh.meity.gov.in/g20dia/exhibition,,False,False
G20 DIA EXPO,G20 DIA EXPO,EVENT_OR_CONFERENCE,EVENT_OR_CONFERENCE,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,,,https://msh.meity.gov.in/g20dia/exhibition,,MeitY Startup Hub,Ministry of Electronics and Information Technology (MeitY),MeitY Startup Hub,RELEVANCE_REVIEW,,,UNRESOLVED,,False,,IDENTITY_OR_ROLE_REVIEW,Entity role requires Admin evidence review.,,meity380_4775847a22b72dc8f0c5,,,meityev_8e813753bddd54e7085f,,,,NOT_QUEUE_ELIGIBLE_AFTER_GOVERNED_CLASSIFICATION G20 DIA EXPO https://msh.meity.gov.in/g20dia/exhibition,NOT_QUEUE_ELIGIBLE_AFTER_GOVERNED_CLASSIFICATION G20 DIA EXPO https://msh.meity.gov.in/g20dia/exhibition,,False,False
G20-DIA Agenda,G20-DIA Agenda,EVENT_OR_CONFERENCE,EVENT_OR_CONFERENCE,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,,,https://msh.meity.gov.in/g20dia/programs-at-glance,https://msh.meity.gov.in/about/applyforthelogo,MeitY Startup Hub,Ministry of Electronics and Information Technology (MeitY),MeitY Startup Hub,STARTUP_DIRECT,,,UNRESOLVED,,False,,IDENTITY_OR_ROLE_REVIEW,Entity role requires Admin evidence review.,,meity380_693405275e61fdcfd2d9,,,meityev_ffdde82a072605ee14e6,,,,"MeityStartupHub Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 A + A - A A A REGISTER LOGIN ABOUT US Organisation Profile Team DIC MSH logo usage guidelines Apply for MSH logo Newsletter Contact Us Innovation Patent & IPR Support SCHEMES SAMRIDH TIDE 2.0 SITAA SASACT GENESIS PROGRAM MSH Corporate SBI TALLY RAZORPAY PARTNERSHIP MATHWORKS MICRON SAMSUNG ""SOLVE FOR TOMORROW"" GOOGLE APPSCALE 2023 IMPACT BHUMI - BSF DRISHTI - SSB IHMCL META XR Startup Program Global Startup Bridge IFTECH BRUSSELS 2025 VIVATECH 2023 VIVATECH 2022 COE INCUBATOR NETWORKS Startups Incubators Mentors Accelerators COE Investors RESOURCE Labs Venue Space Co working space Equipment Startup School IPR Support MEDIA Press Releases Social Media News Gallery Events G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More Publications CAREERS MEDIA Press Releases Social Me","MeityStartupHub Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 A + A - A A A REGISTER LOGIN ABOUT US Organisation Profile Team DIC MSH logo usage guidelines Apply for MSH logo Newsletter Contact Us Innovation Patent & IPR Support SCHEMES SAMRIDH TIDE 2.0 SITAA SASACT GENESIS PROGRAM MSH Corporate SBI TALLY RAZORPAY PARTNERSHIP MATHWORKS MICRON SAMSUNG ""SOLVE FOR TOMORROW"" GOOGLE APPSCALE 2023 IMPACT BHUMI - BSF DRISHTI - SSB IHMCL META XR Startup Program Global Startup Bridge IFTECH BRUSSELS 2025 VIVATECH 2023 VIVATECH 2022 COE INCUBATOR NETWORKS Startups Incubators Mentors Accelerators COE Investors RESOURCE Labs Venue Space Co working space Equipment Startup School IPR Support MEDIA Press Releases Social Media News Gallery Events G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More Publications CAREERS MEDIA Press Releases Social Media News Gallery EVENTS G20 DIA Overview Exhibition Program at Glance The Summit Speakers & Juries Gallery More REGISTER LOGIN PARTICIPATE MedTech OCP 4.0 MedTech is a Center of Entrepreneurship in the field of MediElectronics and Health Deadline: Mar 29, 2023 G20 DIA > Program at Glance G20-DIA Age",OPENING_DATE_CONTEXT_NOT_PROVEN;CLOSING_DATE_CONTEXT_NOT_PROVEN,False,False
